playerID,W,L,G,GS,CG,SHO,SV,H,ER,HR,BB,SO,WP,HBP,BFP,R,IP,Win Percentage,Strikeout to Walk,WHIP,ERA_corrected,inducted
coylebi01,0.0,1.0,2.0,1.0,0.0,0.0,0.0,14.0,8.0,1.0,3.0,2.0,0.0,0.0,41.0,10.0,8.0,0.0,0.6666666666666666,2.125,9.0,N
cozarch01,1.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,9.0,2.0,15.0,4.0,0.0,0.0,49.0,11.0,8.0,1.0,0.26666666666666666,3.125,10.125,N
crabbro01,2.0,5.0,9.0,8.0,3.0,0.0,0.0,54.0,19.0,0.0,21.0,15.0,2.0,4.0,220.0,24.0,52.0,0.2857142857142857,0.7142857142857143,1.4423076923076923,3.2884615384615383,N
crablge01,0.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,4.0,0.0,5.0,3.0,1.0,2.0,30.0,4.0,7.333333333333333,0.0,0.6,1.3636363636363638,4.90909090909091,N
crabtti01,21.0,22.0,342.0,0.0,0.0,0.0,9.0,434.0,184.0,29.0,150.0,288.0,27.0,14.0,1739.0,210.0,394.0,0.4883720930232558,1.92,1.482233502538071,4.2030456852791875,N
craddwa01,0.0,7.0,29.0,5.0,0.0,0.0,0.0,68.0,44.0,8.0,40.0,39.0,2.0,1.0,286.0,46.0,61.0,0.0,0.975,1.7704918032786885,6.491803278688525,N
craftmo01,0.0,4.0,29.0,3.0,1.0,0.0,2.0,93.0,32.0,2.0,33.0,33.0,6.0,2.0,342.0,44.0,80.66666666666667,0.0,1.0,1.56198347107438,3.570247933884297,N
craghho01,0.0,0.0,15.0,0.0,0.0,0.0,0.0,27.0,16.0,1.0,12.0,4.0,0.0,1.0,106.0,17.0,23.0,0.0,0.3333333333333333,1.6956521739130435,6.260869565217391,N
craigpe01,0.0,3.0,6.0,4.0,0.0,0.0,0.0,28.0,23.0,2.0,13.0,3.0,1.0,0.0,93.0,26.0,18.0,0.0,0.23076923076923078,2.2777777777777777,11.5,N
craigro01,74.0,98.0,368.0,186.0,58.0,7.0,19.0,1528.0,653.0,186.0,522.0,803.0,42.0,35.0,6545.0,763.0,1536.3333333333333,0.43023255813953487,1.5383141762452108,1.334345845085702,3.825341722716425,N
crainje01,45.0,30.0,532.0,0.0,0.0,0.0,4.0,449.0,180.0,44.0,206.0,440.0,14.0,18.0,2221.0,205.0,532.0,0.6,2.1359223300970873,1.231203007518797,3.045112781954887,N
cramebi01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,15.0,6.0,2.3333333333333335,0.0,inf,2.571428571428571,0.0,N
cramebo01,2.0,2.0,9.0,4.0,0.0,0.0,0.0,26.0,9.0,6.0,7.0,19.0,0.0,0.0,124.0,9.0,32.0,0.5,2.7142857142857144,1.03125,2.53125,N
cramedo01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,1.0,0.0,0.0,17.0,2.0,4.0,0.0,0.3333333333333333,1.5,4.5,N
cramje01,0.0,3.0,23.0,2.0,0.0,0.0,0.0,52.0,16.0,3.0,13.0,22.0,3.0,0.0,199.0,18.0,48.333333333333336,0.0,1.6923076923076923,1.3448275862068966,2.979310344827586,N
cranddo01,102.0,62.0,302.0,135.0,91.0,9.0,25.0,1538.0,502.0,52.0,379.0,606.0,8.0,49.0,6355.0,669.0,1546.6666666666667,0.6219512195121951,1.5989445910290236,1.2394396551724138,2.9211206896551722,N
craneed01,72.0,97.0,204.0,176.0,146.0,7.0,2.0,1525.0,687.0,50.0,885.0,719.0,146.0,58.0,7110.0,1188.0,1551.0,0.4260355029585799,0.8124293785310734,1.5538362346872985,3.986460348162476,N
cravyty01,0.0,9.0,34.0,9.0,0.0,0.0,0.0,68.0,36.0,8.0,34.0,57.0,0.0,3.0,309.0,39.0,71.0,0.0,1.6764705882352942,1.4366197183098592,4.563380281690141,N
crawfca01,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,1.0,2.0,4.0,0.0,1.0,22.0,10.0,3.6666666666666665,0.0,2.0,2.4545454545454546,4.90909090909091,N
crawfev01,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,6.0,3.0,4.0,5.0,0.0,1.0,36.0,6.0,8.0,0.0,1.25,1.75,6.75,N
crawfji01,15.0,28.0,181.0,14.0,1.0,0.0,13.0,477.0,211.0,27.0,182.0,276.0,32.0,7.0,1923.0,252.0,431.3333333333333,0.3488372093023256,1.5164835164835164,1.527820710973725,4.402627511591963,N
crawfjo01,4.0,3.0,19.0,2.0,0.0,0.0,0.0,36.0,17.0,7.0,13.0,25.0,0.0,0.0,182.0,18.0,46.333333333333336,0.5714285714285714,1.9230769230769231,1.0575539568345322,3.302158273381295,N
crawfla01,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,10.0,2.0,1.0,2.0,0.0,0.0,32.0,10.0,6.0,0.0,2.0,2.1666666666666665,15.0,N
crawfpa02,5.0,1.0,15.0,11.0,0.0,0.0,0.0,65.0,30.0,3.0,26.0,42.0,2.0,4.0,284.0,34.0,65.0,0.8333333333333334,1.6153846153846154,1.4,4.153846153846154,N
crawfst01,30.0,23.0,277.0,16.0,2.0,0.0,19.0,643.0,261.0,54.0,186.0,320.0,19.0,13.0,2455.0,298.0,562.6666666666666,0.5660377358490566,1.7204301075268817,1.4733412322274881,4.174763033175356,N
creekdo01,7.0,14.0,279.0,3.0,0.0,0.0,1.0,263.0,171.0,49.0,199.0,292.0,16.0,17.0,1316.0,188.0,289.3333333333333,0.3333333333333333,1.4673366834170853,1.5967741935483872,5.319124423963134,N
creelja01,5.0,4.0,26.0,8.0,2.0,0.0,2.0,78.0,40.0,5.0,45.0,34.0,0.0,6.0,374.0,41.0,87.0,0.5555555555555556,0.7555555555555555,1.4137931034482758,4.137931034482759,N
creelke01,5.0,14.0,55.0,24.0,1.0,0.0,0.0,244.0,126.0,34.0,88.0,80.0,6.0,4.0,917.0,134.0,202.66666666666666,0.2631578947368421,0.9090909090909091,1.6381578947368423,5.595394736842105,N
cressja01,5.0,5.0,122.0,0.0,0.0,0.0,0.0,172.0,75.0,17.0,60.0,104.0,4.0,4.0,699.0,80.0,160.66666666666666,0.5,1.7333333333333334,1.4439834024896265,4.2012448132780085,N
cresswa01,0.0,1.0,33.0,2.0,1.0,0.0,0.0,62.0,30.0,2.0,45.0,33.0,0.0,1.0,276.0,32.0,62.0,0.0,0.7333333333333333,1.7258064516129032,4.35483870967742,N
crewsti01,11.0,13.0,281.0,4.0,0.0,0.0,15.0,444.0,162.0,34.0,110.0,293.0,10.0,7.0,1797.0,181.0,423.6666666666667,0.4583333333333333,2.6636363636363636,1.3076317859952793,3.4413847364280095,N
crichst01,3.0,2.0,62.0,0.0,0.0,0.0,5.0,71.0,30.0,6.0,21.0,64.0,5.0,6.0,294.0,30.0,68.66666666666667,0.6,3.0476190476190474,1.3398058252427183,3.932038834951456,N
crickky01,6.0,10.0,153.0,0.0,0.0,0.0,2.0,115.0,55.0,15.0,79.0,161.0,16.0,15.0,644.0,67.0,147.33333333333334,0.375,2.037974683544304,1.3167420814479638,3.35972850678733,N
crideje01,5.0,7.0,53.0,9.0,0.0,0.0,5.0,132.0,60.0,16.0,49.0,56.0,3.0,4.0,524.0,64.0,119.66666666666667,0.4166666666666667,1.1428571428571428,1.5125348189415042,4.5125348189415035,N
crimch01,47.0,43.0,449.0,6.0,0.0,0.0,45.0,731.0,296.0,71.0,209.0,334.0,25.0,20.0,2969.0,334.0,696.3333333333334,0.5222222222222223,1.5980861244019138,1.34992819530876,3.8257539492580177,N
crimija01,5.0,9.0,74.0,7.0,0.0,0.0,4.0,177.0,113.0,27.0,65.0,69.0,2.0,5.0,706.0,121.0,160.0,0.35714285714285715,1.0615384615384615,1.5125,6.35625,N
crismna01,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,1.0,8.0,0.0,0.0,31.0,3.0,8.333333333333334,0.0,8.0,0.84,3.2399999999999998,N
crissdo01,3.0,9.0,30.0,9.0,3.0,0.0,0.0,104.0,54.0,1.0,64.0,70.0,8.0,11.0,477.0,75.0,111.0,0.25,1.09375,1.5135135135135136,4.378378378378379,N
cristbi01,1.0,5.0,6.0,6.0,5.0,1.0,0.0,54.0,26.0,1.0,30.0,12.0,3.0,4.0,227.0,42.0,48.333333333333336,0.16666666666666666,0.4,1.7379310344827585,4.841379310344827,N
cristle01,1.0,2.0,30.0,2.0,0.0,0.0,0.0,65.0,25.0,4.0,23.0,15.0,0.0,1.0,259.0,28.0,58.666666666666664,0.3333333333333333,0.6521739130434783,1.5,3.835227272727273,N
critcmo01,1.0,4.0,5.0,5.0,5.0,1.0,0.0,50.0,16.0,3.0,8.0,5.0,0.0,0.0,192.0,31.0,43.0,0.2,0.625,1.3488372093023255,3.3488372093023253,N
crochga01,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,1.0,22.0,0.0,6.0,0.0,inf,0.5,0.0,N
crockcl01,0.0,0.0,3.0,0.0,0.0,0.0,1.0,8.0,4.0,0.0,6.0,2.0,0.0,0.0,28.0,4.0,5.333333333333333,0.0,0.3333333333333333,2.625,6.75,N
crockky01,5.0,1.0,122.0,0.0,0.0,0.0,0.0,79.0,31.0,4.0,25.0,73.0,2.0,5.0,323.0,34.0,74.66666666666667,0.8333333333333334,2.92,1.3928571428571428,3.7366071428571423,N
cronera01,30.0,30.0,137.0,61.0,17.0,1.0,4.0,554.0,235.0,60.0,173.0,260.0,10.0,5.0,2320.0,275.0,546.0,0.5,1.5028901734104045,1.3315018315018314,3.873626373626374,N
cronija01,43.0,58.0,128.0,102.0,88.0,6.0,3.0,973.0,349.0,28.0,235.0,318.0,14.0,37.0,3881.0,502.0,923.3333333333334,0.42574257425742573,1.353191489361702,1.3083032490974729,3.4018050541516245,N
crosbca01,1.0,1.0,3.0,3.0,0.0,0.0,0.0,15.0,13.0,2.0,11.0,9.0,1.0,0.0,59.0,13.0,12.333333333333334,0.5,0.8181818181818182,2.108108108108108,9.486486486486486,N
crosbge01,1.0,2.0,3.0,3.0,3.0,0.0,0.0,27.0,11.0,3.0,12.0,11.0,4.0,0.0,131.0,21.0,28.0,0.3333333333333333,0.9166666666666666,1.3928571428571428,3.5357142857142856,N
crosbke01,1.0,0.0,16.0,1.0,0.0,0.0,0.0,30.0,19.0,3.0,15.0,11.0,0.0,0.0,106.0,19.0,20.333333333333332,1.0,0.7333333333333333,2.2131147540983607,8.40983606557377,N
crossle01,3.0,6.0,11.0,10.0,5.0,0.0,0.0,118.0,63.0,12.0,30.0,18.0,2.0,5.0,368.0,89.0,74.0,0.3333333333333333,0.6,2.0,7.662162162162161,N
crothdo01,8.0,13.0,21.0,21.0,21.0,1.0,0.0,218.0,92.0,4.0,55.0,51.0,17.0,2.0,816.0,150.0,179.0,0.38095238095238093,0.9272727272727272,1.5251396648044693,4.625698324022347,N
crottmi01,0.0,1.0,15.0,0.0,0.0,0.0,0.0,20.0,11.0,2.0,5.0,7.0,1.0,0.0,56.0,11.0,10.666666666666666,0.0,1.4,2.34375,9.28125,N
croucbi01,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,3.0,0.0,7.0,2.0,1.0,0.0,33.0,4.0,8.0,0.0,0.2857142857142857,1.625,3.375,N
croucbi02,8.0,5.0,50.0,12.0,4.0,0.0,7.0,159.0,60.0,10.0,52.0,55.0,3.0,1.0,654.0,66.0,155.66666666666666,0.6153846153846154,1.0576923076923077,1.3554603854389722,3.4689507494646685,N
crousri01,5.0,11.0,111.0,0.0,0.0,0.0,11.0,131.0,77.0,16.0,83.0,149.0,17.0,9.0,652.0,87.0,142.0,0.3125,1.7951807228915662,1.5070422535211268,4.880281690140846,N
crowaa01,20.0,11.0,254.0,0.0,0.0,0.0,6.0,210.0,89.0,28.0,99.0,208.0,20.0,3.0,980.0,98.0,233.66666666666666,0.6451612903225806,2.101010101010101,1.3223965763195435,3.427960057061341,N
crowdal01,167.0,115.0,402.0,292.0,150.0,16.0,22.0,2453.0,1072.0,136.0,800.0,799.0,20.0,16.0,10106.0,1204.0,2344.3333333333335,0.5921985815602837,0.99875,1.387601308118868,4.115455708801365,N
crowde01,2.0,2.0,32.0,0.0,0.0,0.0,0.0,55.0,20.0,6.0,16.0,18.0,0.0,2.0,197.0,22.0,45.666666666666664,0.5,1.125,1.5547445255474452,3.9416058394160585,N
crowebi01,19.0,45.0,64.0,64.0,62.0,1.0,0.0,765.0,314.0,18.0,205.0,138.0,43.0,30.0,2590.0,512.0,549.0,0.296875,0.6731707317073171,1.7668488160291438,5.147540983606557,N
croweca01,2.0,11.0,19.0,14.0,5.0,0.0,0.0,99.0,55.0,1.0,81.0,30.0,5.0,7.0,429.0,86.0,94.0,0.15384615384615385,0.37037037037037035,1.9148936170212767,5.26595744680851,N
croweji01,0.0,1.0,10.0,1.0,0.0,0.0,0.0,28.0,16.0,3.0,5.0,6.0,0.0,2.0,76.0,17.0,12.666666666666666,0.0,1.2,2.605263157894737,11.36842105263158,N
crowewi01,0.0,2.0,3.0,3.0,0.0,0.0,0.0,14.0,11.0,5.0,8.0,8.0,0.0,1.0,46.0,13.0,8.333333333333334,0.0,1.0,2.6399999999999997,11.879999999999999,N
crowswo01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,14.0,2.0,3.0,0.0,0.6666666666666666,1.6666666666666667,6.0,N
crucefr01,0.0,4.0,19.0,3.0,0.0,0.0,0.0,33.0,23.0,5.0,20.0,22.0,5.0,1.0,129.0,25.0,26.0,0.0,1.1,2.0384615384615383,7.961538461538462,N
crudami01,3.0,1.0,71.0,1.0,0.0,0.0,0.0,55.0,17.0,4.0,32.0,60.0,4.0,2.0,306.0,19.0,73.33333333333333,0.75,1.875,1.1863636363636365,2.0863636363636364,N
crumpro01,1.0,0.0,5.0,3.0,1.0,0.0,0.0,25.0,12.0,2.0,13.0,3.0,0.0,1.0,89.0,17.0,17.666666666666668,1.0,0.23076923076923078,2.150943396226415,6.113207547169811,N
crutcdi01,7.0,9.0,47.0,19.0,6.0,1.0,2.0,219.0,82.0,5.0,82.0,65.0,4.0,8.0,853.0,101.0,202.33333333333334,0.4375,0.7926829268292683,1.487644151565074,3.6474464579901147,N
cruzje01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,7.0,2.0,1.0,0.0,2.0,4.0,18.0,N
cruzju02,38.0,36.0,447.0,38.0,0.0,0.0,6.0,576.0,295.0,67.0,346.0,659.0,23.0,46.0,2858.0,332.0,655.0,0.5135135135135135,1.9046242774566473,1.4076335877862596,4.0534351145038165,N
cruzne01,15.0,23.0,204.0,18.0,0.0,0.0,2.0,369.0,195.0,59.0,109.0,277.0,14.0,24.0,1518.0,205.0,348.3333333333333,0.39473684210526316,2.541284403669725,1.3722488038277512,5.038277511961723,N
cruzrh01,1.0,3.0,74.0,0.0,0.0,0.0,0.0,93.0,46.0,10.0,42.0,60.0,5.0,4.0,366.0,48.0,79.66666666666667,0.25,1.4285714285714286,1.6945606694560669,5.196652719665272,N
cruzvi01,18.0,23.0,187.0,0.0,0.0,0.0,37.0,218.0,93.0,28.0,131.0,248.0,9.0,7.0,1144.0,104.0,271.0,0.43902439024390244,1.8931297709923665,1.2878228782287824,3.088560885608856,N
cubilda01,1.0,0.0,56.0,0.0,0.0,0.0,0.0,96.0,53.0,13.0,44.0,54.0,3.0,1.0,343.0,56.0,69.66666666666667,1.0,1.2272727272727273,2.0095693779904304,6.84688995215311,N
cuccuco01,3.0,5.0,62.0,9.0,0.0,0.0,5.0,188.0,86.0,7.0,81.0,51.0,1.0,4.0,760.0,113.0,170.0,0.375,0.6296296296296297,1.5823529411764705,4.552941176470588,N
cudwoji01,0.0,0.0,2.0,1.0,1.0,0.0,0.0,19.0,8.0,1.0,3.0,6.0,0.0,0.0,75.0,16.0,17.0,0.0,2.0,1.2941176470588236,4.235294117647059,N
cuellbo01,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,3.0,0.0,0.0,24.0,1.0,6.666666666666667,0.0,1.5,0.8999999999999999,1.3499999999999999,N
cuellch01,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,3.0,1.0,0.0,0.0,13.0,6.0,1.3333333333333333,0.0,0.3333333333333333,6.75,33.75,N
cuellmi01,185.0,130.0,453.0,379.0,172.0,36.0,11.0,2538.0,979.0,222.0,822.0,1632.0,53.0,12.0,11505.0,1130.0,2808.0,0.5873015873015873,1.9854014598540146,1.1965811965811965,3.1378205128205128,N
cuetobe01,1.0,3.0,7.0,5.0,0.0,0.0,0.0,27.0,17.0,7.0,10.0,5.0,0.0,1.0,102.0,24.0,21.333333333333332,0.25,0.5,1.734375,7.171875,N
cuetojo01,128.0,90.0,308.0,308.0,17.0,8.0,0.0,1741.0,728.0,202.0,556.0,1612.0,34.0,107.0,7964.0,787.0,1919.6666666666667,0.5871559633027523,2.8992805755395685,1.1965619031081784,3.4130925507900676,N
cuevawi01,0.0,3.0,13.0,1.0,0.0,0.0,0.0,28.0,20.0,3.0,17.0,24.0,2.0,5.0,113.0,20.0,22.333333333333332,0.0,1.411764705882353,2.0149253731343286,8.059701492537314,N
culbech01,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,1.0,1.0,0.0,16.0,1.0,3.3333333333333335,0.0,0.5,1.7999999999999998,2.6999999999999997,N
culleja01,4.0,4.0,19.0,9.0,2.0,1.0,1.0,72.0,25.0,2.0,28.0,34.0,2.0,0.0,313.0,27.0,73.33333333333333,0.5,1.2142857142857142,1.3636363636363638,3.0681818181818183,N
cullobu01,0.0,1.0,13.0,1.0,0.0,0.0,0.0,22.0,9.0,1.0,7.0,4.0,2.0,0.0,102.0,12.0,24.666666666666668,0.0,0.5714285714285714,1.1756756756756757,3.2837837837837838,N
culloni01,57.0,55.0,174.0,121.0,62.0,9.0,5.0,973.0,311.0,24.0,259.0,400.0,21.0,29.0,4168.0,424.0,1024.0,0.5089285714285714,1.5444015444015444,1.203125,2.7333984375,N
culpbi01,0.0,0.0,4.0,0.0,0.0,0.0,1.0,8.0,6.0,0.0,4.0,4.0,0.0,0.0,28.0,6.0,6.666666666666667,0.0,1.0,1.7999999999999998,8.1,N
culpra01,122.0,101.0,322.0,268.0,80.0,22.0,1.0,1677.0,755.0,188.0,752.0,1411.0,73.0,70.0,8066.0,863.0,1898.3333333333333,0.547085201793722,1.8763297872340425,1.2795434591747148,3.57945566286216,N
culvege01,48.0,49.0,335.0,57.0,7.0,2.0,23.0,793.0,317.0,42.0,352.0,451.0,43.0,43.0,3451.0,354.0,789.0,0.4948453608247423,1.28125,1.4512040557667933,3.6159695817490496,N
cumbejo01,15.0,16.0,110.0,36.0,6.0,2.0,2.0,312.0,142.0,46.0,103.0,137.0,8.0,0.0,1397.0,161.0,334.3333333333333,0.4838709677419355,1.3300970873786409,1.2412761714855434,3.822532402791625,N
cummica01,145.0,94.0,242.0,241.0,233.0,19.0,0.0,2526.0,579.0,12.0,113.0,259.0,67.0,0.0,9583.0,1450.0,2149.6666666666665,0.606694560669456,2.2920353982300883,1.2276321910373702,2.424096759187471,Y
cummijo01,10.0,15.0,110.0,16.0,1.0,0.0,0.0,251.0,128.0,23.0,106.0,114.0,13.0,4.0,988.0,150.0,216.33333333333334,0.4,1.0754716981132075,1.650231124807396,5.325115562403697,N
cummist01,2.0,0.0,11.0,4.0,0.0,0.0,0.0,40.0,14.0,5.0,16.0,12.0,1.0,2.0,148.0,16.0,33.333333333333336,1.0,0.75,1.68,3.78,N
cumptbr01,5.0,5.0,23.0,15.0,0.0,0.0,0.0,111.0,46.0,3.0,25.0,70.0,3.0,7.0,443.0,50.0,102.33333333333333,0.5,2.8,1.3289902280130295,4.045602605863192,N
cunnawi01,13.0,12.0,184.0,12.0,0.0,0.0,3.0,312.0,160.0,38.0,128.0,234.0,9.0,10.0,1235.0,177.0,274.0,0.52,1.828125,1.6058394160583942,5.255474452554744,N
cunnibe01,142.0,167.0,342.0,311.0,287.0,4.0,2.0,3071.0,1283.0,62.0,1064.0,718.0,161.0,148.0,12285.0,1942.0,2734.6666666666665,0.459546925566343,0.674812030075188,1.5120672842515848,4.222452462213555,N
cunnibr01,13.0,24.0,104.0,33.0,12.0,1.0,2.0,428.0,197.0,22.0,146.0,103.0,6.0,8.0,1683.0,220.0,382.0,0.35135135135135137,0.7054794520547946,1.5026178010471205,4.641361256544502,N
cunnibr02,4.0,2.0,54.0,0.0,0.0,0.0,0.0,41.0,26.0,6.0,31.0,53.0,2.0,2.0,225.0,29.0,52.0,0.6666666666666666,1.7096774193548387,1.3846153846153846,4.5,N
cunnige01,16.0,25.0,123.0,36.0,19.0,0.0,8.0,444.0,166.0,2.0,178.0,167.0,15.0,17.0,1963.0,248.0,477.0,0.3902439024390244,0.9382022471910112,1.3039832285115305,3.1320754716981134,N
cunnimi01,1.0,0.0,5.0,1.0,1.0,0.0,0.0,29.0,10.0,1.0,9.0,15.0,2.0,1.0,117.0,15.0,28.0,1.0,1.6666666666666667,1.3571428571428572,3.2142857142857144,N
cuppyni01,163.0,98.0,302.0,262.0,224.0,9.0,5.0,2520.0,884.0,62.0,609.0,504.0,32.0,69.0,9827.0,1346.0,2283.0,0.6245210727969349,0.8275862068965517,1.3705650459921157,3.4848883048620234,N
currasa01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,25.0,1.0,6.666666666666667,0.0,inf,0.8999999999999999,1.3499999999999999,N
currela01,0.0,2.0,8.0,1.0,0.0,0.0,0.0,25.0,16.0,5.0,14.0,7.0,1.0,0.0,94.0,17.0,18.666666666666668,0.0,0.5,2.089285714285714,7.7142857142857135,N
curribi01,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,6.0,3.0,2.0,2.0,1.0,1.0,24.0,7.0,4.333333333333333,0.0,1.0,2.076923076923077,12.461538461538463,N
curricl01,15.0,23.0,53.0,38.0,31.0,4.0,2.0,385.0,140.0,9.0,121.0,111.0,7.0,21.0,1567.0,209.0,371.3333333333333,0.39473684210526316,0.9173553719008265,1.362657091561939,3.393177737881508,N
currimu01,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,9.0,8.0,1.0,0.0,59.0,4.0,14.333333333333334,0.0,0.8888888888888888,1.1162790697674418,1.883720930232558,N
curryge01,0.0,3.0,3.0,3.0,0.0,0.0,0.0,19.0,13.0,0.0,24.0,2.0,1.0,0.0,80.0,15.0,15.666666666666666,0.0,0.08333333333333333,2.74468085106383,7.468085106382978,N
curryst01,0.0,1.0,3.0,3.0,0.0,0.0,0.0,15.0,10.0,0.0,14.0,4.0,2.0,0.0,59.0,10.0,11.0,0.0,0.2857142857142857,2.6363636363636362,8.181818181818182,N
currywe01,0.0,2.0,2.0,2.0,2.0,0.0,0.0,15.0,9.0,2.0,3.0,1.0,0.0,1.0,72.0,14.0,16.0,0.0,0.3333333333333333,1.125,5.0625,N
curticl01,28.0,61.0,136.0,94.0,39.0,5.0,6.0,707.0,274.0,22.0,317.0,236.0,22.0,37.0,3126.0,393.0,744.6666666666666,0.3146067415730337,0.7444794952681388,1.3751119068934647,3.311548791405551,N
curtija01,14.0,19.0,69.0,35.0,6.0,0.0,1.0,328.0,150.0,33.0,89.0,108.0,2.0,4.0,1227.0,174.0,279.0,0.42424242424242425,1.2134831460674158,1.4946236559139785,4.838709677419354,N
curtijo01,89.0,97.0,438.0,199.0,42.0,14.0,11.0,1695.0,722.0,140.0,669.0,825.0,74.0,13.0,7099.0,810.0,1641.0,0.478494623655914,1.2331838565022422,1.440585009140768,3.9597806215722122,N
curtijo02,3.0,1.0,35.0,3.0,0.0,0.0,2.0,40.0,18.0,5.0,12.0,43.0,5.0,3.0,179.0,20.0,42.333333333333336,0.75,3.5833333333333335,1.2283464566929134,3.826771653543307,N
curtive01,0.0,1.0,16.0,1.0,0.0,0.0,0.0,30.0,19.0,1.0,19.0,10.0,4.0,0.0,138.0,19.0,30.0,0.0,0.5263157894736842,1.6333333333333333,5.699999999999999,N
curtiza01,0.0,2.0,42.0,0.0,0.0,0.0,0.0,31.0,20.0,4.0,35.0,34.0,4.0,6.0,182.0,24.0,38.0,0.0,0.9714285714285714,1.736842105263158,4.7368421052631575,N
cushmed01,62.0,81.0,147.0,145.0,137.0,4.0,1.0,1264.0,525.0,23.0,359.0,607.0,79.0,26.0,5352.0,847.0,1225.6666666666667,0.43356643356643354,1.690807799442897,1.3241773184661407,3.85504487353821,N
cushmha01,0.0,4.0,4.0,4.0,3.0,0.0,0.0,30.0,21.0,0.0,31.0,12.0,0.0,2.0,136.0,31.0,25.666666666666668,0.0,0.3870967741935484,2.3766233766233764,7.363636363636363,N
cvengmi01,25.0,40.0,144.0,61.0,21.0,0.0,6.0,587.0,281.0,24.0,285.0,201.0,16.0,23.0,2487.0,315.0,551.3333333333334,0.38461538461538464,0.7052631578947368,1.581620314389359,4.587061668681982,N
cyrer01,0.0,1.0,5.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,6.0,4.0,0.0,0.0,29.0,7.0,6.0,0.0,0.6666666666666666,2.0,10.5,N
czajkji01,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,4.0,2.0,6.0,2.0,1.0,3.0,42.0,4.0,8.666666666666666,0.0,0.3333333333333333,1.7307692307692308,4.153846153846154,N
daalom01,68.0,78.0,392.0,164.0,5.0,2.0,1.0,1250.0,606.0,140.0,441.0,806.0,10.0,34.0,5183.0,651.0,1198.6666666666667,0.4657534246575342,1.8276643990929706,1.410734149054505,4.550055617352614,N
dacqujo01,34.0,51.0,266.0,92.0,7.0,2.0,15.0,708.0,395.0,52.0,544.0,600.0,56.0,19.0,3517.0,442.0,779.6666666666666,0.4,1.1029411764705883,1.6058144506199232,4.559640872167593,N
dagenjo01,1.0,0.0,2.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,4.0,2.0,1.0,2.0,46.0,2.0,11.0,1.0,0.5,1.1818181818181819,0.0,N
daglipe01,2.0,4.0,12.0,5.0,2.0,0.0,0.0,67.0,32.0,4.0,20.0,16.0,3.0,4.0,234.0,35.0,50.0,0.3333333333333333,0.8,1.74,5.76,N
dahlkje01,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,6.0,1.0,0.0,0.0,18.0,5.0,2.3333333333333335,0.0,0.16666666666666666,4.714285714285714,19.285714285714285,N
daiglca01,3.0,4.0,33.0,10.0,0.0,0.0,0.0,102.0,57.0,13.0,39.0,30.0,5.0,2.0,345.0,59.0,71.66666666666667,0.42857142857142855,0.7692307692307693,1.967441860465116,7.158139534883721,N
dailebi01,10.0,7.0,119.0,0.0,0.0,0.0,22.0,162.0,57.0,12.0,59.0,109.0,9.0,6.0,760.0,64.0,185.66666666666666,0.5882352941176471,1.847457627118644,1.1903052064631958,2.7630161579892283,N
dailesa01,2.0,2.0,20.0,5.0,0.0,0.0,0.0,74.0,43.0,5.0,23.0,18.0,2.0,1.0,245.0,48.0,51.333333333333336,0.5,0.782608695652174,1.8896103896103895,7.538961038961039,N
dailyed01,66.0,69.0,151.0,139.0,132.0,6.0,1.0,1217.0,466.0,39.0,380.0,407.0,102.0,37.0,5364.0,780.0,1237.6666666666667,0.4888888888888889,1.0710526315789475,1.2903312685160246,3.388634527336386,N
