playerID,G,AB,R,H,2B,3B,HR,RBI,SB,BB,SO,HBP,SH,SF,AVG,OBP,SLG
aardsda01,331,4,0,0,0,0,0,0.0,0.0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
aaronha01,3298,12364,2174,3771,624,98,755,2297.0,240.0,1402,1383.0,32.0,21.0,121.0,0.30499838240051763,0.3739492779653711,0.5545131025558072
aaronto01,437,944,102,216,42,6,13,94.0,9.0,86,145.0,0.0,9.0,6.0,0.2288135593220339,0.2915057915057915,0.3273305084745763
aasedo01,448,5,0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
abadan01,15,21,1,2,0,0,0,0.0,0.0,4,5.0,0.0,0.0,0.0,0.09523809523809523,0.24,0.09523809523809523
abadfe01,384,9,0,1,0,0,0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
abadijo01,12,49,4,11,0,0,0,5.0,1.0,0,3.0,0.0,0.0,0.0,0.22448979591836735,0.22448979591836735,0.22448979591836735
abbated01,855,3044,355,772,99,43,11,324.0,142.0,289,283.0,33.0,93.0,0.0,0.2536136662286465,0.32501485442661915,0.3252299605781866
abbeybe01,79,225,21,38,3,3,0,17.0,3.0,21,54.0,0.0,6.0,0.0,0.1688888888888889,0.23983739837398374,0.2088888888888889
abbeych01,452,1756,307,493,67,46,19,280.0,93.0,167,122.0,23.0,19.0,0.0,0.28075170842824604,0.3509763617677287,0.4037585421412301
abbotda01,3,7,0,1,0,1,0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855
abbotfr01,160,513,48,107,21,6,1,49.0,14.0,19,75.0,8.0,20.0,0.0,0.20857699805068225,0.24814814814814815,0.2787524366471735
abbotgl01,248,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abbotje01,233,596,82,157,33,2,18,83.0,6.0,38,91.0,3.0,5.0,7.0,0.2634228187919463,0.30745341614906835,0.4161073825503356
abbotji01,263,21,0,2,0,0,0,3.0,0.0,0,10.0,0.0,3.0,0.0,0.09523809523809523,0.09523809523809523,0.09523809523809523
abbotku01,702,2044,273,523,109,23,62,242.0,22.0,133,571.0,17.0,21.0,12.0,0.25587084148727984,0.30507706255666367,0.4227005870841487
abbotky01,57,31,2,3,1,0,0,2.0,0.0,1,19.0,0.0,6.0,0.0,0.0967741935483871,0.125,0.12903225806451613
abbotod01,22,70,2,13,2,1,0,6.0,3.0,6,20.0,0.0,6.0,0.0,0.18571428571428572,0.25,0.24285714285714285
abbotpa01,162,20,2,5,1,0,0,2.0,0.0,0,6.0,0.0,5.0,0.0,0.25,0.25,0.3
aberal01,168,100,5,14,0,0,0,6.0,0.0,8,41.0,0.0,8.0,1.0,0.14,0.2018348623853211,0.14
abercda01,1,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abercre01,180,386,65,86,20,2,9,34.0,18.0,21,123.0,7.0,5.0,2.0,0.22279792746113988,0.27403846153846156,0.3549222797927461
abernbi01,1,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abernbr01,232,868,97,212,36,5,8,79.0,21.0,60,93.0,7.0,16.0,4.0,0.24423963133640553,0.2971246006389776,0.3248847926267281
abernte01,7,5,0,1,0,0,0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.2
abernte02,681,181,12,25,3,0,0,9.0,0.0,6,74.0,2.0,15.0,0.0,0.13812154696132597,0.1746031746031746,0.15469613259668508
abernwo01,16,8,0,0,0,0,0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
aberscl01,63,179,25,45,7,3,5,26.0,0.0,25,44.0,0.0,0.0,0.0,0.25139664804469275,0.3431372549019608,0.40782122905027934
ablesha01,14,26,0,0,0,0,0,0.0,1.0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
abnersh01,392,840,89,191,39,4,11,71.0,6.0,43,153.0,7.0,5.0,7.0,0.22738095238095238,0.2686733556298774,0.32261904761904764
abramca01,567,1611,257,433,64,19,32,138.0,12.0,304,290.0,7.0,16.0,4.0,0.26877715704531346,0.3862928348909657,0.39168218497827434
abramge01,3,1,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
abregjo01,6,9,0,0,0,0,0,1.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
abreual01,2,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abreubo01,2425,8480,1453,2470,574,59,288,1363.0,400.0,1476,1840.0,33.0,7.0,85.0,0.29127358490566035,0.3949771689497717,0.47476415094339625
abreubr01,11,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abreujo01,9,28,4,6,1,0,1,3.0,0.0,4,4.0,0.0,0.0,0.0,0.21428571428571427,0.3125,0.35714285714285715
abreujo02,961,3787,526,1114,233,14,198,671.0,10.0,263,835.0,83.0,0.0,35.0,0.2941642461050964,0.3502879078694818,0.519936625297069
abreuju01,7,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abreuto01,224,579,61,147,39,6,6,60.0,2.0,22,116.0,5.0,1.0,8.0,0.2538860103626943,0.28338762214983715,0.37305699481865284
abreuwi01,38,2,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
abstebi01,170,619,54,150,22,10,1,76.0,21.0,29,75.0,4.0,29.0,0.0,0.24232633279483037,0.28067484662576686,0.3150242326332795
accarje01,262,7,0,1,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285
aceveal01,204,2,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
acevejo01,104,101,2,8,2,0,0,4.0,0.0,5,61.0,1.0,12.0,1.0,0.07920792079207921,0.12962962962962962,0.09900990099009901
aceveju01,367,65,4,6,2,0,0,0.0,0.0,3,33.0,0.0,6.0,0.0,0.09230769230769231,0.1323529411764706,0.12307692307692308
achteaj01,45,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ackerji01,467,54,2,9,1,0,0,1.0,0.0,2,32.0,0.0,0.0,0.0,0.16666666666666666,0.19642857142857142,0.18518518518518517
ackerto01,153,77,10,5,0,0,0,2.0,0.0,12,46.0,1.0,6.0,0.0,0.06493506493506493,0.2,0.06493506493506493
ackledu01,635,2125,261,512,94,18,46,216.0,31.0,194,419.0,5.0,11.0,12.0,0.24094117647058824,0.3043664383561644,0.36705882352941177
acklefr01,5,6,0,2,1,0,0,1.0,0.0,1,4.0,0.0,0.0,0.0,0.3333333333333333,0.42857142857142855,0.5
acostcy01,107,7,0,0,0,0,0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
acosted01,57,29,1,1,0,0,0,0.0,0.0,1,15.0,0.0,0.0,0.0,0.034482758620689655,0.06666666666666667,0.034482758620689655
acostjo01,55,60,4,9,1,0,0,1.0,1.0,11,22.0,0.0,3.0,0.0,0.15,0.28169014084507044,0.16666666666666666
acostma01,233,6,0,0,0,0,0,0.0,0.0,1,4.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
acostme01,180,436,56,111,9,7,0,37.0,17.0,63,46.0,4.0,19.0,0.0,0.2545871559633027,0.3538767395626243,0.3073394495412844
acrema01,114,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acunaro01,313,1219,251,342,59,6,81,194.0,61.0,159,371.0,19.0,0.0,4.0,0.280557834290402,0.371163454675232,0.5381460213289582
adairje01,1165,4019,378,1022,163,19,57,366.0,29.0,208,499.0,17.0,41.0,30.0,0.25429211246578753,0.29176415535797845,0.3468524508584225
adairji01,18,76,9,21,3,1,0,3.0,1.0,1,8.0,0.0,2.0,0.0,0.27631578947368424,0.2857142857142857,0.34210526315789475
adamecr01,176,328,32,70,9,4,2,22.0,2.0,30,77.0,5.0,4.0,0.0,0.21341463414634146,0.2892561983471074,0.28353658536585363
adamewi01,291,1004,141,263,47,2,38,109.0,12.0,97,322.0,4.0,4.0,3.0,0.26195219123505975,0.3285198555956679,0.4262948207171315
adamja01,67,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adamsac01,302,99,9,12,0,0,0,2.0,0.0,6,14.0,0.0,8.0,0.0,0.12121212121212122,0.17142857142857143,0.12121212121212122
adamsau01,68,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adamsau02,41,2,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
adamsba01,482,1019,79,216,31,15,3,75.0,1.0,53,194.0,1.0,35.0,0.0,0.21197252208047104,0.2516309412861137,0.2806673209028459
adamsbe01,267,678,37,137,17,4,2,45.0,9.0,23,82.0,1.0,23.0,0.0,0.20206489675516223,0.22934472934472935,0.24778761061946902
adamsbo01,2,3,1,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
adamsbo02,5,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adamsbo03,1281,4019,591,1082,188,49,37,303.0,67.0,414,447.0,17.0,78.0,5.0,0.2692211993033093,0.33961840628507295,0.3680019905449117
adamsbo04,15,24,2,6,1,0,2,2.0,0.0,0,5.0,0.0,0.0,0.0,0.25,0.25,0.5416666666666666
adamsbu01,576,2003,282,532,96,12,50,249.0,12.0,234,281.0,13.0,42.0,0.0,0.2656015976035946,0.3462222222222222,0.400399400898652
adamsch01,22,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adamsda01,47,55,1,8,0,0,1,3.0,0.0,3,18.0,0.0,1.0,0.0,0.14545454545454545,0.1896551724137931,0.2
adamsda02,43,140,10,27,5,1,2,13.0,0.0,9,43.0,2.0,1.0,0.0,0.19285714285714287,0.25165562913907286,0.2857142857142857
adamsdi01,37,89,9,18,2,3,2,11.0,0.0,2,18.0,0.0,2.0,0.0,0.20224719101123595,0.21978021978021978,0.3595505617977528
adamsdo01,8,14,1,3,0,0,0,1.0,0.0,1,3.0,0.0,0.0,0.0,0.21428571428571427,0.26666666666666666,0.21428571428571427
adamsge01,4,13,0,3,0,0,0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.23076923076923078,0.2857142857142857,0.23076923076923078
adamsgl01,661,1617,152,452,79,5,34,225.0,6.0,111,183.0,4.0,9.0,19.0,0.2795299938157081,0.3238149628783552,0.3976499690785405
adamshe01,95,337,39,88,8,6,0,18.0,4.0,22,24.0,2.0,3.0,0.0,0.26112759643916916,0.31024930747922436,0.32047477744807124
adamsji01,1,4,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.25,0.25,0.25
adamsjo01,1,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adamsjo02,44,10,0,3,1,0,0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.3,0.3,0.4
adamska01,30,32,0,1,0,0,0,0.0,0.0,0,16.0,0.0,1.0,0.0,0.03125,0.03125,0.03125
adamsla01,117,137,30,36,5,1,7,26.0,11.0,14,47.0,1.0,1.0,1.0,0.26277372262773724,0.3333333333333333,0.46715328467153283
adamsma01,834,2385,294,618,129,6,118,397.0,4.0,161,634.0,12.0,0.0,16.0,0.2591194968553459,0.3073038073038073,0.4666666666666667
adamsmi01,11,6,1,2,0,1,0,1.0,0.0,0,4.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
adamsmi02,100,118,27,23,5,0,3,9.0,2.0,32,29.0,2.0,0.0,0.0,0.19491525423728814,0.375,0.3135593220338983
adamsmi03,410,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adamsre01,8,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adamsri01,11,23,1,4,0,0,0,0.0,0.0,4,5.0,0.0,0.0,0.0,0.17391304347826086,0.2962962962962963,0.17391304347826086
adamsri02,120,247,35,53,5,1,4,16.0,3.0,10,37.0,5.0,7.0,0.0,0.2145748987854251,0.2595419847328244,0.291497975708502
adamsru01,286,884,125,218,46,7,17,113.0,15.0,85,118.0,5.0,8.0,11.0,0.24660633484162897,0.31269035532994927,0.3721719457013575
adamsry01,29,89,9,25,4,0,0,7.0,0.0,6,25.0,1.0,0.0,0.0,0.2808988764044944,0.3333333333333333,0.3258426966292135
adamssp01,1424,5557,844,1588,249,48,9,394.0,154.0,453,223.0,28.0,136.0,0.0,0.2857657009177614,0.3426631334879099,0.3527082958430808
adamssp02,180,395,61,101,16,5,0,38.0,5.0,38,50.0,2.0,12.0,0.0,0.25569620253164554,0.32413793103448274,0.32151898734177214
adamste01,574,78,2,4,1,0,0,2.0,0.0,7,41.0,0.0,12.0,1.0,0.05128205128205128,0.12790697674418605,0.0641025641025641
adamswi01,65,88,4,9,1,1,0,2.0,0.0,3,18.0,0.0,1.0,0.0,0.10227272727272728,0.13186813186813187,0.13636363636363635
adamswi02,25,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adcocjo01,1959,6606,823,1832,295,35,336,1122.0,20.0,594,1059.0,17.0,52.0,35.0,0.2773236451710566,0.33687258687258687,0.48516500151377534
adcocna01,56,1,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
addisbo01,208,534,70,150,22,2,2,47.0,8.0,37,47.0,0.0,5.0,0.0,0.2808988764044944,0.3274956217162872,0.3408239700374532
adducji01,70,144,11,34,8,1,1,15.0,0.0,2,27.0,0.0,1.0,3.0,0.2361111111111111,0.24161073825503357,0.3263888888888889
adducji02,151,396,48,92,18,4,5,39.0,7.0,29,111.0,0.0,3.0,3.0,0.23232323232323232,0.2827102803738318,0.33585858585858586
addybo01,274,1231,227,341,36,13,1,167.0,35.0,20,9.0,0.0,0.0,0.0,0.2770105605199025,0.2885691446842526,0.3298131600324939
adelljo01,38,124,9,20,4,0,3,7.0,0.0,7,55.0,1.0,0.0,0.0,0.16129032258064516,0.21212121212121213,0.2661290322580645
adenhni01,4,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aderhmo01,106,262,36,70,7,3,3,32.0,3.0,19,29.0,0.0,0.0,0.0,0.26717557251908397,0.3167259786476868,0.3511450381679389
adkinde01,38,22,2,5,1,0,1,3.0,0.0,0,10.0,0.0,1.0,0.0,0.22727272727272727,0.22727272727272727,0.4090909090909091
adkindi01,3,7,2,1,0,0,0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
adkindo01,6,12,1,2,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
adkingr01,76,116,9,21,3,3,0,6.0,1.0,6,26.0,1.0,10.0,0.0,0.1810344827586207,0.22764227642276422,0.25862068965517243
adkinhe01,1,5,1,2,0,0,0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.4,0.4,0.4
adkinjo01,119,1,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adkinst01,5,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adlemti01,43,50,2,7,3,0,0,5.0,0.0,0,21.0,0.0,5.0,0.0,0.14,0.14,0.2
adlesda01,106,256,9,43,3,1,1,11.0,0.0,18,80.0,2.0,2.0,1.0,0.16796875,0.22743682310469315,0.19921875
adriaeh01,466,1079,143,263,63,7,16,114.0,18.0,94,230.0,16.0,16.0,13.0,0.24374420759962928,0.3103161397670549,0.35959221501390176
afenitr01,45,79,4,15,2,2,0,7.0,0.0,5,32.0,0.0,1.0,1.0,0.189873417721519,0.23529411764705882,0.26582278481012656
affelje01,774,17,0,3,0,0,0,2.0,0.0,2,6.0,0.0,0.0,0.0,0.17647058823529413,0.2631578947368421,0.17647058823529413
agbaybe01,383,1091,145,299,57,6,39,156.0,16.0,139,246.0,15.0,1.0,8.0,0.27406049495875345,0.36153232242617717,0.44454628780934924
ageeto01,1129,3912,558,999,170,27,130,433.0,167.0,342,918.0,34.0,21.0,15.0,0.2553680981595092,0.31954450383453403,0.41232106339468305
agganha01,157,517,65,135,23,9,11,67.0,8.0,57,67.0,0.0,7.0,6.0,0.2611218568665377,0.3310344827586207,0.40425531914893614
aglerjo01,234,751,121,185,22,10,0,36.0,38.0,131,130.0,1.0,21.0,0.0,0.24633821571238348,0.35900339750849375,0.3022636484687084
agnewsa01,563,1537,105,314,41,14,2,98.0,29.0,102,216.0,25.0,47.0,0.0,0.20429407937540664,0.26502403846153844,0.2530904359141184
agostju01,543,20,0,2,0,0,0,0.0,0.0,1,7.0,0.0,1.0,0.0,0.1,0.14285714285714285,0.1
agrazda01,15,22,0,2,0,0,0,2.0,0.0,0,9.0,0.0,1.0,1.0,0.09090909090909091,0.08695652173913043,0.09090909090909091
aguaylu01,568,1104,142,260,43,10,37,109.0,7.0,94,220.0,20.0,14.0,12.0,0.23550724637681159,0.3040650406504065,0.39311594202898553
aguilch01,149,230,26,53,13,2,3,16.0,2.0,16,61.0,0.0,2.0,0.0,0.23043478260869565,0.2804878048780488,0.34347826086956523
aguilje01,499,1331,192,345,63,2,71,249.0,0.0,153,379.0,14.0,0.0,25.0,0.25920360631104433,0.3361785948785292,0.4695717505634861
aguilri01,737,139,12,28,3,0,3,11.0,0.0,6,37.0,0.0,16.0,0.0,0.2014388489208633,0.23448275862068965,0.28776978417266186
aguirha01,447,388,14,33,7,1,0,21.0,1.0,14,236.0,0.0,24.0,1.0,0.08505154639175258,0.11662531017369727,0.10824742268041238
ahearch01,1,4,1,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.25,0.25,0.25
ahearpa01,4,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ahmedni01,670,2213,277,528,112,20,60,260.0,29.0,167,456.0,12.0,11.0,23.0,0.2385901491188432,0.2927536231884058,0.3886127428829643
aikenwi01,774,2492,301,675,125,2,110,415.0,3.0,319,444.0,18.0,0.0,27.0,0.27086677367576245,0.3543417366946779,0.4550561797752809
aingeda01,211,665,57,146,19,4,2,37.0,12.0,37,128.0,4.0,12.0,3.0,0.21954887218045113,0.2637517630465444,0.26917293233082706
ainsmed01,1078,3048,299,707,108,54,22,317.0,86.0,263,336.0,12.0,99.0,0.0,0.23195538057742782,0.2955160999097201,0.3244750656167979
ainswku01,30,28,1,2,1,0,0,0.0,0.0,0,8.0,0.0,5.0,0.0,0.07142857142857142,0.07142857142857142,0.10714285714285714
aitchra01,34,59,4,10,0,0,0,2.0,0.0,9,17.0,0.0,3.0,0.0,0.1694915254237288,0.27941176470588236,0.1694915254237288
aitonge01,10,17,1,4,0,0,0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.23529411764705882,0.38095238095238093,0.23529411764705882
akejo01,13,52,1,10,0,1,0,2.0,0.0,0,0.0,1.0,0.0,0.0,0.19230769230769232,0.20754716981132076,0.23076923076923078
akerfda01,125,9,0,1,0,0,0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
akerja01,496,92,3,7,2,0,0,4.0,0.0,1,51.0,1.0,10.0,0.0,0.07608695652173914,0.09574468085106383,0.09782608695652174
akersbi01,174,475,64,124,17,9,11,69.0,7.0,63,64.0,1.0,14.0,0.0,0.26105263157894737,0.34879406307977734,0.40421052631578946
akersje01,5,6,0,2,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
akinke01,8,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
akiyash01,54,155,16,38,6,1,0,9.0,7.0,25,34.0,2.0,0.0,0.0,0.24516129032258063,0.35714285714285715,0.2967741935483871
alanirj01,12,1,0,1,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
albagi01,3,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
albaljo01,66,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
albanjo01,6,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alberan01,26,1,0,1,0,0,0,1.0,0.0,0,0.0,0.0,2.0,0.0,1.0,1.0,1.0
alberbu01,6,18,1,5,1,0,0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.2777777777777778,0.2777777777777778,0.3333333333333333
albercy01,4,7,0,0,0,0,0,0.0,0.0,2,3.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.0
albergu01,120,426,62,84,10,6,1,50.0,27.0,52,61.0,9.0,0.0,0.0,0.19718309859154928,0.29774127310061604,0.25586854460093894
alberha01,282,925,111,257,41,3,15,82.0,9.0,25,118.0,7.0,11.0,5.0,0.27783783783783783,0.3004158004158004,0.3772972972972973
alberjo01,27,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alberma01,616,35,1,3,1,0,0,0.0,0.0,0,21.0,0.0,3.0,0.0,0.08571428571428572,0.08571428571428572,0.11428571428571428
albieoz01,404,1614,262,450,97,18,60,205.0,40.0,116,294.0,13.0,2.0,9.0,0.2788104089219331,0.3304794520547945,0.47273853779429986
albosed01,19,12,0,1,0,0,0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333
albreed01,3,3,0,0,0,0,0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.25,0.0
albrija01,41,99,9,23,4,0,2,5.0,1.0,10,11.0,0.0,3.0,0.0,0.23232323232323232,0.30275229357798167,0.3333333333333333
albural01,264,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alburvi01,102,1,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
alcaljo01,18,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alcalsa01,68,71,6,8,1,0,1,4.0,0.0,2,41.0,0.0,7.0,0.0,0.11267605633802817,0.136986301369863,0.16901408450704225
alcanar01,167,428,51,81,15,3,11,39.0,14.0,24,150.0,2.0,3.0,2.0,0.18925233644859812,0.23464912280701755,0.31542056074766356
alcanis01,51,115,15,31,3,0,6,15.0,1.0,6,26.0,0.0,0.0,0.0,0.26956521739130435,0.30578512396694213,0.45217391304347826
alcanra01,13,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alcansa01,53,70,2,5,1,0,0,4.0,0.0,2,54.0,1.0,3.0,0.0,0.07142857142857142,0.1095890410958904,0.08571428571428572
alcanse01,10,21,2,3,0,1,1,1.0,0.0,2,4.0,0.0,0.0,0.0,0.14285714285714285,0.21739130434782608,0.38095238095238093
alcanvi01,79,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alcarlu01,115,365,30,70,9,2,4,29.0,2.0,21,58.0,0.0,2.0,2.0,0.1917808219178082,0.2345360824742268,0.2602739726027397
alcocsc01,54,156,12,27,4,2,0,7.0,4.0,7,14.0,1.0,5.0,0.0,0.17307692307692307,0.21341463414634146,0.22435897435897437
alderda01,16,7,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
aldremi01,930,2147,277,565,104,9,41,271.0,19.0,314,381.0,5.0,14.0,18.0,0.2631578947368421,0.355877616747182,0.37727061015370283
aldresc01,229,1,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
aldrico01,13,18,1,1,0,1,0,1.0,0.0,0,9.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.16666666666666666
aldrija01,62,1,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
aldrivi01,248,581,46,133,14,4,2,60.0,2.0,10,41.0,0.0,32.0,0.0,0.2289156626506024,0.24196277495769883,0.27710843373493976
alenoch01,118,320,34,67,11,3,2,34.0,3.0,31,35.0,1.0,4.0,0.0,0.209375,0.28125,0.28125
alexabo01,9,1,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
alexada01,662,2450,369,811,164,30,61,459.0,20.0,248,197.0,6.0,32.0,0.0,0.3310204081632653,0.39386094674556216,0.49714285714285716
alexado01,562,265,19,44,8,0,0,17.0,0.0,9,77.0,1.0,23.0,2.0,0.1660377358490566,0.19494584837545126,0.19622641509433963
alexaga01,432,1276,169,293,45,11,55,202.0,8.0,154,381.0,5.0,4.0,19.0,0.22962382445141066,0.3108665749656121,0.4114420062695925
alexage01,36,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alexahu01,7,11,0,1,0,0,0,0.0,1.0,0,5.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091
alexama01,374,168,111,36,4,2,0,4.0,103.0,18,26.0,1.0,8.0,0.0,0.21428571428571427,0.29411764705882354,0.2619047619047619
alexama02,594,1271,166,293,50,12,15,115.0,37.0,86,276.0,7.0,19.0,4.0,0.23052714398111723,0.2821637426900585,0.3241542092840283
alexani01,20,69,2,9,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.13043478260869565,0.14285714285714285,0.13043478260869565
alexape01,703,1810,154,378,60,13,11,163.0,3.0,77,276.0,2.0,88.0,0.0,0.20883977900552486,0.24192694547379565,0.274585635359116
alexasc01,193,8,0,0,0,0,0,0.0,0.0,0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
alexaty01,27,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alexawa01,162,405,26,76,18,3,1,24.0,5.0,42,83.0,4.0,16.0,0.0,0.18765432098765433,0.270509977827051,0.254320987654321
alfarja01,7,11,1,2,0,0,0,0.0,0.0,0,5.0,0.0,1.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182
alfarjo01,304,991,103,260,38,3,36,124.0,9.0,48,369.0,31.0,0.0,3.0,0.2623612512613522,0.31593662628145386,0.4157416750756811
alfonan01,592,14,0,2,0,0,0,2.0,0.0,0,8.0,0.0,1.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285
alfoned01,1506,5385,777,1532,282,18,146,744.0,53.0,596,617.0,41.0,31.0,55.0,0.28449396471680594,0.3569195326641435,0.42488393686165277
alfonel01,193,591,44,142,24,3,17,67.0,1.0,17,158.0,9.0,4.0,3.0,0.24027072758037224,0.2709677419354839,0.377326565143824
alforan01,51,83,11,14,1,1,3,9.0,6.0,4,31.0,1.0,0.0,0.0,0.1686746987951807,0.2159090909090909,0.3132530120481928
alicelu01,1341,3971,551,1031,189,53,47,422.0,81.0,500,624.0,48.0,49.0,45.0,0.25963233442457817,0.3459684487291849,0.36942835557794007
