playerID,G,AB,R,H,2B,3B,HR,RBI,SB,BB,SO,HBP,SH,SF,AVG,OBP,SLG,inducted
aardsda01,331.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,N
aaronha01,3298.0,12364.0,2174.0,3771.0,624.0,98.0,755.0,2297.0,240.0,1402.0,1383.0,32.0,21.0,121.0,0.30499838240051763,0.3739492779653711,0.5545131025558072,Y
aaronto01,437.0,944.0,102.0,216.0,42.0,6.0,13.0,94.0,9.0,86.0,145.0,0.0,9.0,6.0,0.2288135593220339,0.2915057915057915,0.3273305084745763,N
aasedo01,448.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,N
abadan01,15.0,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.09523809523809523,0.24,0.09523809523809523,N
abadfe01,384.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,N
abadijo01,12.0,49.0,4.0,11.0,0.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0.22448979591836735,0.22448979591836735,0.22448979591836735,N
abbated01,855.0,3044.0,355.0,772.0,99.0,43.0,11.0,324.0,142.0,289.0,283.0,33.0,93.0,0.0,0.2536136662286465,0.32501485442661915,0.3252299605781866,N
abbeybe01,79.0,225.0,21.0,38.0,3.0,3.0,0.0,17.0,3.0,21.0,54.0,0.0,6.0,0.0,0.1688888888888889,0.23983739837398374,0.2088888888888889,N
abbeych01,452.0,1756.0,307.0,493.0,67.0,46.0,19.0,280.0,93.0,167.0,122.0,23.0,19.0,0.0,0.28075170842824604,0.3509763617677287,0.4037585421412301,N
abbotda01,3.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,N
abbotfr01,160.0,513.0,48.0,107.0,21.0,6.0,1.0,49.0,14.0,19.0,75.0,8.0,20.0,0.0,0.20857699805068225,0.24814814814814815,0.2787524366471735,N
abbotje01,233.0,596.0,82.0,157.0,33.0,2.0,18.0,83.0,6.0,38.0,91.0,3.0,5.0,7.0,0.2634228187919463,0.30745341614906835,0.4161073825503356,N
abbotji01,263.0,21.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,3.0,0.0,0.09523809523809523,0.09523809523809523,0.09523809523809523,N
abbotku01,702.0,2044.0,273.0,523.0,109.0,23.0,62.0,242.0,22.0,133.0,571.0,17.0,21.0,12.0,0.25587084148727984,0.30507706255666367,0.4227005870841487,N
abbotky01,57.0,31.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,19.0,0.0,6.0,0.0,0.0967741935483871,0.125,0.12903225806451613,N
abbotod01,22.0,70.0,2.0,13.0,2.0,1.0,0.0,6.0,3.0,6.0,20.0,0.0,6.0,0.0,0.18571428571428572,0.25,0.24285714285714285,N
abbotpa01,162.0,20.0,2.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,5.0,0.0,0.25,0.25,0.3,N
aberal01,168.0,100.0,5.0,14.0,0.0,0.0,0.0,6.0,0.0,8.0,41.0,0.0,8.0,1.0,0.14,0.2018348623853211,0.14,N
abercda01,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
abercre01,180.0,386.0,65.0,86.0,20.0,2.0,9.0,34.0,18.0,21.0,123.0,7.0,5.0,2.0,0.22279792746113988,0.27403846153846156,0.3549222797927461,N
abernbi01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
abernbr01,232.0,868.0,97.0,212.0,36.0,5.0,8.0,79.0,21.0,60.0,93.0,7.0,16.0,4.0,0.24423963133640553,0.2971246006389776,0.3248847926267281,N
abernte01,7.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.2,N
abernte02,681.0,181.0,12.0,25.0,3.0,0.0,0.0,9.0,0.0,6.0,74.0,2.0,15.0,0.0,0.13812154696132597,0.1746031746031746,0.15469613259668508,N
abernwo01,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,N
aberscl01,63.0,179.0,25.0,45.0,7.0,3.0,5.0,26.0,0.0,25.0,44.0,0.0,0.0,0.0,0.25139664804469275,0.3431372549019608,0.40782122905027934,N
ablesha01,14.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,N
abnersh01,392.0,840.0,89.0,191.0,39.0,4.0,11.0,71.0,6.0,43.0,153.0,7.0,5.0,7.0,0.22738095238095238,0.2686733556298774,0.32261904761904764,N
abramca01,567.0,1611.0,257.0,433.0,64.0,19.0,32.0,138.0,12.0,304.0,290.0,7.0,16.0,4.0,0.26877715704531346,0.3862928348909657,0.39168218497827434,N
abramge01,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,N
abregjo01,6.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,N
abreubo01,2425.0,8480.0,1453.0,2470.0,574.0,59.0,288.0,1363.0,400.0,1476.0,1840.0,33.0,7.0,85.0,0.29127358490566035,0.3949771689497717,0.47476415094339625,N
abreujo01,9.0,28.0,4.0,6.0,1.0,0.0,1.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.21428571428571427,0.3125,0.35714285714285715,N
abreujo02,961.0,3787.0,526.0,1114.0,233.0,14.0,198.0,671.0,10.0,263.0,835.0,83.0,0.0,35.0,0.2941642461050964,0.3502879078694818,0.519936625297069,N
abreuto01,224.0,579.0,61.0,147.0,39.0,6.0,6.0,60.0,2.0,22.0,116.0,5.0,1.0,8.0,0.2538860103626943,0.28338762214983715,0.37305699481865284,N
abreuwi01,38.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N
abstebi01,170.0,619.0,54.0,150.0,22.0,10.0,1.0,76.0,21.0,29.0,75.0,4.0,29.0,0.0,0.24232633279483037,0.28067484662576686,0.3150242326332795,N
accarje01,262.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,N
aceveal01,204.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N
acevejo01,104.0,101.0,2.0,8.0,2.0,0.0,0.0,4.0,0.0,5.0,61.0,1.0,12.0,1.0,0.07920792079207921,0.12962962962962962,0.09900990099009901,N
aceveju01,367.0,65.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,33.0,0.0,6.0,0.0,0.09230769230769231,0.1323529411764706,0.12307692307692308,N
ackerji01,467.0,54.0,2.0,9.0,1.0,0.0,0.0,1.0,0.0,2.0,32.0,0.0,0.0,0.0,0.16666666666666666,0.19642857142857142,0.18518518518518517,N
ackerto01,153.0,77.0,10.0,5.0,0.0,0.0,0.0,2.0,0.0,12.0,46.0,1.0,6.0,0.0,0.06493506493506493,0.2,0.06493506493506493,N
ackledu01,635.0,2125.0,261.0,512.0,94.0,18.0,46.0,216.0,31.0,194.0,419.0,5.0,11.0,12.0,0.24094117647058824,0.3043664383561644,0.36705882352941177,N
acklefr01,5.0,6.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.3333333333333333,0.42857142857142855,0.5,N
acostcy01,107.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,N
acosted01,57.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.034482758620689655,0.06666666666666667,0.034482758620689655,N
acostjo01,55.0,60.0,4.0,9.0,1.0,0.0,0.0,1.0,1.0,11.0,22.0,0.0,3.0,0.0,0.15,0.28169014084507044,0.16666666666666666,N
acostma01,233.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,N
acostme01,180.0,436.0,56.0,111.0,9.0,7.0,0.0,37.0,17.0,63.0,46.0,4.0,19.0,0.0,0.2545871559633027,0.3538767395626243,0.3073394495412844,N
acunaro01,313.0,1219.0,251.0,342.0,59.0,6.0,81.0,194.0,61.0,159.0,371.0,19.0,0.0,4.0,0.280557834290402,0.371163454675232,0.5381460213289582,N
adairje01,1165.0,4019.0,378.0,1022.0,163.0,19.0,57.0,366.0,29.0,208.0,499.0,17.0,41.0,30.0,0.25429211246578753,0.29176415535797845,0.3468524508584225,N
adairji01,18.0,76.0,9.0,21.0,3.0,1.0,0.0,3.0,1.0,1.0,8.0,0.0,2.0,0.0,0.27631578947368424,0.2857142857142857,0.34210526315789475,N
adamecr01,176.0,328.0,32.0,70.0,9.0,4.0,2.0,22.0,2.0,30.0,77.0,5.0,4.0,0.0,0.21341463414634146,0.2892561983471074,0.28353658536585363,N
adamewi01,291.0,1004.0,141.0,263.0,47.0,2.0,38.0,109.0,12.0,97.0,322.0,4.0,4.0,3.0,0.26195219123505975,0.3285198555956679,0.4262948207171315,N
adamsac01,302.0,99.0,9.0,12.0,0.0,0.0,0.0,2.0,0.0,6.0,14.0,0.0,8.0,0.0,0.12121212121212122,0.17142857142857143,0.12121212121212122,N
adamsau01,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
adamsau02,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,N
adamsba01,482.0,1019.0,79.0,216.0,31.0,15.0,3.0,75.0,1.0,53.0,194.0,1.0,35.0,0.0,0.21197252208047104,0.2516309412861137,0.2806673209028459,N
adamsbe01,267.0,678.0,37.0,137.0,17.0,4.0,2.0,45.0,9.0,23.0,82.0,1.0,23.0,0.0,0.20206489675516223,0.22934472934472935,0.24778761061946902,N
adamsbo01,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,N
adamsbo02,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
adamsbo03,1281.0,4019.0,591.0,1082.0,188.0,49.0,37.0,303.0,67.0,414.0,447.0,17.0,78.0,5.0,0.2692211993033093,0.33961840628507295,0.3680019905449117,N
adamsbo04,15.0,24.0,2.0,6.0,1.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.25,0.25,0.5416666666666666,N
adamsbu01,576.0,2003.0,282.0,532.0,96.0,12.0,50.0,249.0,12.0,234.0,281.0,13.0,42.0,0.0,0.2656015976035946,0.3462222222222222,0.400399400898652,N
adamsda01,47.0,55.0,1.0,8.0,0.0,0.0,1.0,3.0,0.0,3.0,18.0,0.0,1.0,0.0,0.14545454545454545,0.1896551724137931,0.2,N
adamsda02,43.0,140.0,10.0,27.0,5.0,1.0,2.0,13.0,0.0,9.0,43.0,2.0,1.0,0.0,0.19285714285714287,0.25165562913907286,0.2857142857142857,N
adamsdi01,37.0,89.0,9.0,18.0,2.0,3.0,2.0,11.0,0.0,2.0,18.0,0.0,2.0,0.0,0.20224719101123595,0.21978021978021978,0.3595505617977528,N
adamsdo01,8.0,14.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.21428571428571427,0.26666666666666666,0.21428571428571427,N
adamsge01,4.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.2857142857142857,0.23076923076923078,N
adamsgl01,661.0,1617.0,152.0,452.0,79.0,5.0,34.0,225.0,6.0,111.0,183.0,4.0,9.0,19.0,0.2795299938157081,0.3238149628783552,0.3976499690785405,N
adamshe01,95.0,337.0,39.0,88.0,8.0,6.0,0.0,18.0,4.0,22.0,24.0,2.0,3.0,0.0,0.26112759643916916,0.31024930747922436,0.32047477744807124,N
adamsji01,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,N
adamsjo01,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
adamsjo02,44.0,10.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.4,N
adamska01,30.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.03125,0.03125,0.03125,N
adamsla01,117.0,137.0,30.0,36.0,5.0,1.0,7.0,26.0,11.0,14.0,47.0,1.0,1.0,1.0,0.26277372262773724,0.3333333333333333,0.46715328467153283,N
adamsma01,834.0,2385.0,294.0,618.0,129.0,6.0,118.0,397.0,4.0,161.0,634.0,12.0,0.0,16.0,0.2591194968553459,0.3073038073038073,0.4666666666666667,N
adamsmi01,11.0,6.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,N
adamsmi02,100.0,118.0,27.0,23.0,5.0,0.0,3.0,9.0,2.0,32.0,29.0,2.0,0.0,0.0,0.19491525423728814,0.375,0.3135593220338983,N
adamsmi03,410.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
adamsre01,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
adamsri01,11.0,23.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.17391304347826086,0.2962962962962963,0.17391304347826086,N
adamsri02,120.0,247.0,35.0,53.0,5.0,1.0,4.0,16.0,3.0,10.0,37.0,5.0,7.0,0.0,0.2145748987854251,0.2595419847328244,0.291497975708502,N
adamsru01,286.0,884.0,125.0,218.0,46.0,7.0,17.0,113.0,15.0,85.0,118.0,5.0,8.0,11.0,0.24660633484162897,0.31269035532994927,0.3721719457013575,N
adamsry01,29.0,89.0,9.0,25.0,4.0,0.0,0.0,7.0,0.0,6.0,25.0,1.0,0.0,0.0,0.2808988764044944,0.3333333333333333,0.3258426966292135,N
adamssp01,1424.0,5557.0,844.0,1588.0,249.0,48.0,9.0,394.0,154.0,453.0,223.0,28.0,136.0,0.0,0.2857657009177614,0.3426631334879099,0.3527082958430808,N
adamssp02,180.0,395.0,61.0,101.0,16.0,5.0,0.0,38.0,5.0,38.0,50.0,2.0,12.0,0.0,0.25569620253164554,0.32413793103448274,0.32151898734177214,N
adamste01,574.0,78.0,2.0,4.0,1.0,0.0,0.0,2.0,0.0,7.0,41.0,0.0,12.0,1.0,0.05128205128205128,0.12790697674418605,0.0641025641025641,N
adamswi01,65.0,88.0,4.0,9.0,1.0,1.0,0.0,2.0,0.0,3.0,18.0,0.0,1.0,0.0,0.10227272727272728,0.13186813186813187,0.13636363636363635,N
adcocjo01,1959.0,6606.0,823.0,1832.0,295.0,35.0,336.0,1122.0,20.0,594.0,1059.0,17.0,52.0,35.0,0.2773236451710566,0.33687258687258687,0.48516500151377534,N
adcocna01,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N
addisbo01,208.0,534.0,70.0,150.0,22.0,2.0,2.0,47.0,8.0,37.0,47.0,0.0,5.0,0.0,0.2808988764044944,0.3274956217162872,0.3408239700374532,N
adducji01,70.0,144.0,11.0,34.0,8.0,1.0,1.0,15.0,0.0,2.0,27.0,0.0,1.0,3.0,0.2361111111111111,0.24161073825503357,0.3263888888888889,N
adducji02,151.0,396.0,48.0,92.0,18.0,4.0,5.0,39.0,7.0,29.0,111.0,0.0,3.0,3.0,0.23232323232323232,0.2827102803738318,0.33585858585858586,N
addybo01,274.0,1231.0,227.0,341.0,36.0,13.0,1.0,167.0,35.0,20.0,9.0,0.0,0.0,0.0,0.2770105605199025,0.2885691446842526,0.3298131600324939,N
adelljo01,38.0,124.0,9.0,20.0,4.0,0.0,3.0,7.0,0.0,7.0,55.0,1.0,0.0,0.0,0.16129032258064516,0.21212121212121213,0.2661290322580645,N
aderhmo01,106.0,262.0,36.0,70.0,7.0,3.0,3.0,32.0,3.0,19.0,29.0,0.0,0.0,0.0,0.26717557251908397,0.3167259786476868,0.3511450381679389,N
adkinde01,38.0,22.0,2.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,10.0,0.0,1.0,0.0,0.22727272727272727,0.22727272727272727,0.4090909090909091,N
adkindi01,3.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.14285714285714285,0.3333333333333333,0.14285714285714285,N
adkindo01,6.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,N
adkingr01,76.0,116.0,9.0,21.0,3.0,3.0,0.0,6.0,1.0,6.0,26.0,1.0,10.0,0.0,0.1810344827586207,0.22764227642276422,0.25862068965517243,N
adkinhe01,1.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4,0.4,0.4,N
adkinjo01,119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N
adlemti01,43.0,50.0,2.0,7.0,3.0,0.0,0.0,5.0,0.0,0.0,21.0,0.0,5.0,0.0,0.14,0.14,0.2,N
adlesda01,106.0,256.0,9.0,43.0,3.0,1.0,1.0,11.0,0.0,18.0,80.0,2.0,2.0,1.0,0.16796875,0.22743682310469315,0.19921875,N
adriaeh01,466.0,1079.0,143.0,263.0,63.0,7.0,16.0,114.0,18.0,94.0,230.0,16.0,16.0,13.0,0.24374420759962928,0.3103161397670549,0.35959221501390176,N
afenitr01,45.0,79.0,4.0,15.0,2.0,2.0,0.0,7.0,0.0,5.0,32.0,0.0,1.0,1.0,0.189873417721519,0.23529411764705882,0.26582278481012656,N
affelje01,774.0,17.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.17647058823529413,0.2631578947368421,0.17647058823529413,N
agbaybe01,383.0,1091.0,145.0,299.0,57.0,6.0,39.0,156.0,16.0,139.0,246.0,15.0,1.0,8.0,0.27406049495875345,0.36153232242617717,0.44454628780934924,N
ageeto01,1129.0,3912.0,558.0,999.0,170.0,27.0,130.0,433.0,167.0,342.0,918.0,34.0,21.0,15.0,0.2553680981595092,0.31954450383453403,0.41232106339468305,N
agganha01,157.0,517.0,65.0,135.0,23.0,9.0,11.0,67.0,8.0,57.0,67.0,0.0,7.0,6.0,0.2611218568665377,0.3310344827586207,0.40425531914893614,N
aglerjo01,234.0,751.0,121.0,185.0,22.0,10.0,0.0,36.0,38.0,131.0,130.0,1.0,21.0,0.0,0.24633821571238348,0.35900339750849375,0.3022636484687084,N
agnewsa01,563.0,1537.0,105.0,314.0,41.0,14.0,2.0,98.0,29.0,102.0,216.0,25.0,47.0,0.0,0.20429407937540664,0.26502403846153844,0.2530904359141184,N
agostju01,543.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,0.1,0.14285714285714285,0.1,N
agrazda01,15.0,22.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,1.0,1.0,0.09090909090909091,0.08695652173913043,0.09090909090909091,N
aguaylu01,568.0,1104.0,142.0,260.0,43.0,10.0,37.0,109.0,7.0,94.0,220.0,20.0,14.0,12.0,0.23550724637681159,0.3040650406504065,0.39311594202898553,N
aguilch01,149.0,230.0,26.0,53.0,13.0,2.0,3.0,16.0,2.0,16.0,61.0,0.0,2.0,0.0,0.23043478260869565,0.2804878048780488,0.34347826086956523,N
aguilje01,499.0,1331.0,192.0,345.0,63.0,2.0,71.0,249.0,0.0,153.0,379.0,14.0,0.0,25.0,0.25920360631104433,0.3361785948785292,0.4695717505634861,N
aguilri01,737.0,139.0,12.0,28.0,3.0,0.0,3.0,11.0,0.0,6.0,37.0,0.0,16.0,0.0,0.2014388489208633,0.23448275862068965,0.28776978417266186,N
aguirha01,447.0,388.0,14.0,33.0,7.0,1.0,0.0,21.0,1.0,14.0,236.0,0.0,24.0,1.0,0.08505154639175258,0.11662531017369727,0.10824742268041238,N
ahearch01,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,N
ahmedni01,670.0,2213.0,277.0,528.0,112.0,20.0,60.0,260.0,29.0,167.0,456.0,12.0,11.0,23.0,0.2385901491188432,0.2927536231884058,0.3886127428829643,N
aikenwi01,774.0,2492.0,301.0,675.0,125.0,2.0,110.0,415.0,3.0,319.0,444.0,18.0,0.0,27.0,0.27086677367576245,0.3543417366946779,0.4550561797752809,N
aingeda01,211.0,665.0,57.0,146.0,19.0,4.0,2.0,37.0,12.0,37.0,128.0,4.0,12.0,3.0,0.21954887218045113,0.2637517630465444,0.26917293233082706,N
ainsmed01,1078.0,3048.0,299.0,707.0,108.0,54.0,22.0,317.0,86.0,263.0,336.0,12.0,99.0,0.0,0.23195538057742782,0.2955160999097201,0.3244750656167979,N
ainswku01,30.0,28.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,0.07142857142857142,0.07142857142857142,0.10714285714285714,N
aitchra01,34.0,59.0,4.0,10.0,0.0,0.0,0.0,2.0,0.0,9.0,17.0,0.0,3.0,0.0,0.1694915254237288,0.27941176470588236,0.1694915254237288,N
aitonge01,10.0,17.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.38095238095238093,0.23529411764705882,N
akejo01,13.0,52.0,1.0,10.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19230769230769232,0.20754716981132076,0.23076923076923078,N
akerfda01,125.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,N
akerja01,496.0,92.0,3.0,7.0,2.0,0.0,0.0,4.0,0.0,1.0,51.0,1.0,10.0,0.0,0.07608695652173914,0.09574468085106383,0.09782608695652174,N
akersbi01,174.0,475.0,64.0,124.0,17.0,9.0,11.0,69.0,7.0,63.0,64.0,1.0,14.0,0.0,0.26105263157894737,0.34879406307977734,0.40421052631578946,N
akersje01,5.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,N
akiyash01,54.0,155.0,16.0,38.0,6.0,1.0,0.0,9.0,7.0,25.0,34.0,2.0,0.0,0.0,0.24516129032258063,0.35714285714285715,0.2967741935483871,N
alanirj01,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,N
alberan01,26.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,N
alberbu01,6.0,18.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2777777777777778,0.2777777777777778,0.3333333333333333,N
albercy01,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.0,N
albergu01,120.0,426.0,62.0,84.0,10.0,6.0,1.0,50.0,27.0,52.0,61.0,9.0,0.0,0.0,0.19718309859154928,0.29774127310061604,0.25586854460093894,N
alberha01,282.0,925.0,111.0,257.0,41.0,3.0,15.0,82.0,9.0,25.0,118.0,7.0,11.0,5.0,0.27783783783783783,0.3004158004158004,0.3772972972972973,N
alberma01,616.0,35.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,3.0,0.0,0.08571428571428572,0.08571428571428572,0.11428571428571428,N
albieoz01,404.0,1614.0,262.0,450.0,97.0,18.0,60.0,205.0,40.0,116.0,294.0,13.0,2.0,9.0,0.2788104089219331,0.3304794520547945,0.47273853779429986,N
albosed01,19.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,N
albreed01,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,N
albrija01,41.0,99.0,9.0,23.0,4.0,0.0,2.0,5.0,1.0,10.0,11.0,0.0,3.0,0.0,0.23232323232323232,0.30275229357798167,0.3333333333333333,N
alburvi01,102.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N
alcalsa01,68.0,71.0,6.0,8.0,1.0,0.0,1.0,4.0,0.0,2.0,41.0,0.0,7.0,0.0,0.11267605633802817,0.136986301369863,0.16901408450704225,N
alcanar01,167.0,428.0,51.0,81.0,15.0,3.0,11.0,39.0,14.0,24.0,150.0,2.0,3.0,2.0,0.18925233644859812,0.23464912280701755,0.31542056074766356,N
alcanis01,51.0,115.0,15.0,31.0,3.0,0.0,6.0,15.0,1.0,6.0,26.0,0.0,0.0,0.0,0.26956521739130435,0.30578512396694213,0.45217391304347826,N
alcansa01,53.0,70.0,2.0,5.0,1.0,0.0,0.0,4.0,0.0,2.0,54.0,1.0,3.0,0.0,0.07142857142857142,0.1095890410958904,0.08571428571428572,N
alcanse01,10.0,21.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.14285714285714285,0.21739130434782608,0.38095238095238093,N
alcarlu01,115.0,365.0,30.0,70.0,9.0,2.0,4.0,29.0,2.0,21.0,58.0,0.0,2.0,2.0,0.1917808219178082,0.2345360824742268,0.2602739726027397,N
alcocsc01,54.0,156.0,12.0,27.0,4.0,2.0,0.0,7.0,4.0,7.0,14.0,1.0,5.0,0.0,0.17307692307692307,0.21341463414634146,0.22435897435897437,N
alderda01,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,N
aldremi01,930.0,2147.0,277.0,565.0,104.0,9.0,41.0,271.0,19.0,314.0,381.0,5.0,14.0,18.0,0.2631578947368421,0.355877616747182,0.37727061015370283,N
aldresc01,229.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N
aldrico01,13.0,18.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.16666666666666666,N
