playerID,G,AB,R,H,2B,3B,HR,RBI,SB,BB,SO,HBP,SH,SF,AVG,OBP,SLG
dernibo01,904,2483,374,634,92,16,23,152.0,218.0,222,301.0,8.0,36.0,8.0,0.25533628674989933,0.3175303197353914,0.33306484091824407
derosma01,1241,3633,538,975,196,12,100,494.0,23.0,358,707.0,52.0,15.0,36.0,0.26837324525185796,0.3395440058837951,0.41150564271951556
desauge01,712,2012,211,469,73,11,3,187.0,12.0,232,168.0,9.0,57.0,0.0,0.2331013916500994,0.31513537505548156,0.28479125248508946
descada01,1080,2519,326,593,126,25,48,294.0,26.0,303,600.0,21.0,26.0,22.0,0.2354108773322747,0.32006980802792323,0.3624454148471616
deshide01,1615,5779,872,1548,244,74,80,561.0,463.0,754,1061.0,20.0,57.0,42.0,0.2678664128741997,0.3520849128127369,0.37722789409932517
desmoia01,1478,5442,724,1432,277,37,181,711.0,181.0,387,1402.0,43.0,33.0,39.0,0.2631385520029401,0.31500592116393167,0.42741639103270856
devermi01,1086,3740,491,949,170,33,105,480.0,85.0,296,635.0,12.0,20.0,34.0,0.25374331550802137,0.307937285644292,0.40106951871657753
devliar01,1313,4412,603,1185,164,57,10,505.0,285.0,576,345.0,84.0,169.0,0.0,0.2685856754306437,0.36376182965299686,0.33839528558476883
dextech01,774,2876,430,751,95,24,16,347.0,183.0,198,226.0,42.0,81.0,0.0,0.26112656467315715,0.3180359435173299,0.327538247566064
diazbo01,993,3274,327,834,162,5,87,452.0,9.0,198,429.0,13.0,24.0,28.0,0.2547342700061087,0.29746655280387135,0.3869883934025657
diazei01,673,2061,222,523,116,6,21,202.0,21.0,96,199.0,53.0,34.0,13.0,0.2537603105288695,0.30229419703103916,0.34643377001455605
dickebi01,1789,6300,930,1969,343,72,202,1209.0,37.0,678,289.0,31.0,51.0,0.0,0.31253968253968256,0.3820801826223427,0.48603174603174604
dickeco01,828,2910,400,826,195,30,122,387.0,24.0,183,655.0,10.0,1.0,17.0,0.2838487972508591,0.3266025641025641,0.4972508591065292
dietrde01,746,2191,318,536,107,21,84,255.0,7.0,181,576.0,123.0,2.0,15.0,0.2446371519853948,0.3346613545816733,0.4276586033774532
dillibo01,753,2904,401,888,123,47,10,213.0,106.0,251,201.0,12.0,34.0,0.0,0.30578512396694213,0.3634354278497,0.39084022038567495
dimagdo01,1399,5640,1046,1680,308,57,87,618.0,100.0,750,571.0,31.0,57.0,0.0,0.2978723404255319,0.38327363339043763,0.41897163120567377
dimagjo01,1736,6821,1390,2214,389,131,361,1537.0,30.0,790,369.0,46.0,14.0,0.0,0.32458583785368716,0.3983283270210265,0.5788007623515613
dimagvi01,1110,3849,491,959,209,24,125,584.0,79.0,412,837.0,12.0,37.0,0.0,0.24915562483762016,0.3236601919026445,0.413354117952715
disarga01,1086,3744,444,966,186,20,28,355.0,47.0,154,306.0,36.0,77.0,21.0,0.25801282051282054,0.2922882427307206,0.3408119658119658
dobbsgr01,959,2097,204,548,106,9,46,274.0,14.0,132,402.0,13.0,4.0,26.0,0.2613257033857892,0.3055555555555556,0.38626609442060084
dobbsjo01,582,2224,305,585,85,23,7,207.0,78.0,187,132.0,17.0,78.0,0.0,0.2630395683453237,0.32495881383855024,0.33138489208633093
dobyla01,1533,5348,960,1515,243,52,253,970.0,47.0,871,1011.0,38.0,20.0,25.0,0.2832834704562453,0.3858643744030564,0.4900897531787584
doerrbo01,1865,7093,1094,2042,381,89,223,1247.0,54.0,809,608.0,11.0,115.0,0.0,0.28788946849006064,0.3616833059522305,0.4610179049767376
dolanco01,830,3174,428,855,99,37,10,315.0,114.0,227,302.0,21.0,65.0,0.0,0.26937618147448017,0.3223261250730567,0.3333333333333333
donahji02,813,2862,319,731,90,31,4,327.0,143.0,215,178.0,17.0,116.0,0.0,0.2554157931516422,0.3112475759534583,0.3127183787561146
donaljo02,1066,3922,666,1066,228,12,225,656.0,38.0,575,909.0,46.0,5.0,30.0,0.27180010198878124,0.3689044390990597,0.5081591024987251
donlimi01,1049,3854,669,1282,176,97,51,543.0,213.0,312,311.0,20.0,96.0,0.0,0.3326414115204982,0.3855709507883421,0.4683445770627919
donneji01,654,2388,322,549,56,28,2,237.0,173.0,169,154.0,16.0,24.0,0.0,0.22989949748743718,0.2852701127089001,0.27931323283082077
donovpa01,1824,7505,1321,2256,208,75,16,738.0,518.0,457,334.0,83.0,127.0,0.0,0.300599600266489,0.3475450590428838,0.3546968687541639
dooinre01,1290,4004,333,961,139,31,10,344.0,133.0,155,328.0,20.0,92.0,0.0,0.24000999000999002,0.27183536731275426,0.2977022977022977
doolami01,1728,5977,513,1376,244,81,15,554.0,173.0,370,663.0,34.0,217.0,0.0,0.2302158273381295,0.2789531421407303,0.3056717416764263
doranbi02,1453,5131,727,1366,220,39,84,497.0,209.0,709,600.0,10.0,34.0,38.0,0.26622490742545313,0.3541100543478261,0.3734164880140324
dorgami01,715,2924,443,802,112,34,4,346.0,39.0,118,179.0,4.0,0.0,0.0,0.27428180574555405,0.30334865397242283,0.3399452804377565
doughpa01,1233,4558,678,1294,138,78,17,413.0,261.0,378,434.0,54.0,119.0,0.0,0.2838964458095656,0.3458917835671343,0.35958753839403246
douglkl01,748,2800,368,766,85,29,10,275.0,84.0,227,109.0,41.0,62.0,0.0,0.2735714285714286,0.33702737940026073,0.33535714285714285
doumiry01,980,3093,350,818,191,7,104,413.0,12.0,232,621.0,53.0,3.0,26.0,0.26446815389589395,0.32403055229142186,0.43161978661493694
douthta01,1074,4127,665,1201,220,38,29,396.0,67.0,443,312.0,33.0,124.0,0.0,0.2910104191906954,0.36432761242667827,0.3838139084080446
dowdto01,1321,5514,903,1493,163,88,24,501.0,368.0,370,274.0,22.0,63.0,0.0,0.27076532462821906,0.31916694886556046,0.34530286543344213
downeto01,651,2170,256,520,69,25,7,188.0,87.0,198,206.0,8.0,92.0,0.0,0.23963133640552994,0.3055555555555556,0.30414746543778803
downibr01,2344,7853,1188,2099,360,28,275,1073.0,50.0,1197,1127.0,129.0,60.0,70.0,0.2672863873678849,0.3703103038166288,0.4253151661785305
doylede01,944,3290,357,823,113,28,16,237.0,38.0,205,310.0,11.0,44.0,22.0,0.2501519756838906,0.29450113378684806,0.3161094224924012
doyleja01,1569,6055,977,1811,316,64,25,971.0,518.0,440,281.0,49.0,45.0,0.0,0.2990916597853014,0.35146699266503667,0.38480594549958713
doylela01,1766,6509,960,1887,299,123,74,793.0,298.0,625,378.0,53.0,195.0,0.0,0.28990628360731296,0.35689439265340195,0.4077431249039791
doziebr01,1144,4316,664,1055,231,21,192,561.0,105.0,488,973.0,47.0,12.0,36.0,0.24443929564411493,0.32535297728667895,0.4411492122335496
dressch01,646,2215,313,603,123,29,11,221.0,30.0,219,118.0,18.0,83.0,0.0,0.27223476297968396,0.3425774877650897,0.3688487584650113
drewjd01,1566,5173,944,1437,273,48,242,795.0,87.0,862,1137.0,55.0,19.0,44.0,0.2777885173013725,0.3837626344962504,0.4894645273535666
drewst01,1268,4403,565,1109,258,63,123,524.0,41.0,435,926.0,13.0,22.0,44.0,0.25187372246195777,0.3180796731358529,0.42289348171701113
driesda01,1732,5479,746,1464,282,23,153,763.0,154.0,761,719.0,28.0,11.0,65.0,0.2672020441686439,0.35575556608242537,0.41084139441503925
dropowa01,1288,4124,478,1113,168,22,152,704.0,5.0,328,582.0,24.0,22.0,23.0,0.2698836081474297,0.3256279173149589,0.4318622696411251
dudalu01,958,3098,387,741,171,4,156,470.0,6.0,394,879.0,61.0,1.0,27.0,0.23918657198192383,0.3340782122905028,0.44803098773402195
duffyfr01,915,2665,248,619,104,14,26,240.0,49.0,171,342.0,8.0,68.0,12.0,0.2322701688555347,0.27941176470588236,0.31106941838649155
duffyhu01,1737,7044,1554,2293,325,119,106,1302.0,574.0,664,268.0,29.0,104.0,0.0,0.3255252697331062,0.3859377019516608,0.4505962521294719
duganjo01,1447,5410,665,1516,277,46,42,571.0,37.0,250,419.0,42.0,177.0,0.0,0.28022181146025876,0.3170817257102771,0.3717190388170055
duncada01,929,2885,274,617,79,4,109,341.0,5.0,252,677.0,14.0,21.0,18.0,0.21386481802426344,0.2786367939413064,0.35736568457539
duncama01,1279,4677,619,1247,233,37,87,491.0,174.0,201,913.0,37.0,50.0,33.0,0.26662390421210175,0.3001212611156023,0.3880692751763951
duncapa01,727,2695,361,827,137,50,23,374.0,55.0,184,164.0,15.0,113.0,0.0,0.3068645640074211,0.35452660677263304,0.4204081632653061
dunlafr01,965,3974,759,1159,224,53,41,366.0,85.0,283,263.0,7.0,0.0,0.0,0.29164569703069954,0.3398217636022514,0.40563663814796175
dunnad01,2001,6883,1097,1631,334,10,462,1168.0,63.0,1317,2379.0,86.0,2.0,40.0,0.23696062763329942,0.36440067259188086,0.4897573732384135
dunstsh01,1814,5927,736,1597,292,62,150,668.0,212.0,203,1000.0,41.0,56.0,49.0,0.2694449131094989,0.29598070739549837,0.41555593048759915
durhale01,1067,3587,522,992,192,40,147,530.0,106.0,444,679.0,9.0,3.0,24.0,0.2765542235851687,0.3555610236220472,0.47532757178700863
durhara01,1975,7408,1249,2054,440,79,192,875.0,273.0,820,1201.0,72.0,55.0,68.0,0.27726781857451405,0.3520554493307839,0.4357451403887689
durocle01,1637,5350,575,1320,210,56,24,567.0,31.0,377,480.0,18.0,82.0,0.0,0.2467289719626168,0.29852045256744997,0.32037383177570095
dwyerji01,1328,2761,409,719,115,17,77,349.0,26.0,402,402.0,12.0,26.0,33.0,0.26041289387902933,0.3531795511221945,0.3980441868888084
dyeje01,1763,6487,984,1779,363,25,325,1072.0,46.0,597,1308.0,63.0,2.0,65.0,0.2742407892708494,0.3381863560732113,0.48820718359796517
dykesji01,2282,8046,1108,2256,453,90,108,1071.0,70.0,958,850.0,115.0,228.0,0.0,0.2803877703206562,0.36506195854808643,0.39932885906040266
dykstle01,1278,4559,802,1298,281,43,81,404.0,285.0,640,503.0,31.0,25.0,27.0,0.28471155955253347,0.3745482214190603,0.4185128317613512
dysonja01,890,2378,370,584,76,36,21,175.0,256.0,232,445.0,21.0,39.0,14.0,0.24558452481076534,0.3164461247637051,0.3343145500420521
earlyja01,747,2208,216,532,98,23,32,264.0,7.0,281,259.0,11.0,18.0,0.0,0.24094202898550723,0.3296,0.3496376811594203
easleda01,1706,5484,735,1386,287,27,163,684.0,114.0,510,935.0,132.0,42.0,43.0,0.2527352297592998,0.3287404765764305,0.40408460977388766
easlemi01,1151,3677,465,1078,189,25,118,522.0,20.0,321,696.0,17.0,6.0,40.0,0.29317378297525154,0.3491985203452528,0.4544465596954039
eastete01,706,2020,215,607,88,38,8,261.0,42.0,107,104.0,8.0,53.0,0.0,0.3004950495049505,0.33817330210772834,0.3935643564356436
eatonad02,831,3185,528,899,157,44,60,289.0,84.0,324,608.0,68.0,33.0,12.0,0.2822605965463108,0.35971022568960714,0.41569858712715857
eckstda01,1311,5041,701,1414,232,20,35,392.0,123.0,376,418.0,143.0,106.0,39.0,0.2804999008133307,0.3452402214681193,0.35528664947431066
edmonji01,2011,6858,1251,1949,437,25,393,1199.0,67.0,998,1729.0,49.0,10.0,65.0,0.284193642461359,0.37590966122961106,0.5271216097987752
edwarha01,735,2191,285,613,116,41,51,276.0,9.0,208,264.0,2.0,8.0,0.0,0.2797809219534459,0.3427738442315702,0.4399817434961205
edwarjo01,1470,4577,430,1106,202,32,81,524.0,15.0,465,635.0,16.0,31.0,43.0,0.24164299759667904,0.3111154675553813,0.35285121258466245
egandi01,917,3080,374,767,87,29,4,292.0,167.0,291,237.0,6.0,170.0,0.0,0.24902597402597404,0.3150725496002369,0.3
eggleda01,576,2544,491,697,85,31,0,242.0,46.0,49,162.0,0.0,0.0,0.0,0.27397798742138363,0.28769764751253374,0.33176100628930816
eisenji01,1422,3995,492,1160,221,39,52,477.0,105.0,324,435.0,8.0,22.0,42.0,0.2903629536921151,0.3414969100480659,0.40425531914893614
elberki01,1292,4561,647,1235,169,56,10,535.0,213.0,427,160.0,165.0,119.0,0.0,0.2707739530804648,0.3545507471375898,0.33896075422056565
elliobo01,1978,7141,1064,2061,382,94,170,1195.0,60.0,967,604.0,16.0,66.0,0.0,0.2886150399103767,0.3746922698178237,0.43985436213415485
ellisjo01,883,2672,259,699,116,13,69,391.0,6.0,190,403.0,19.0,4.0,30.0,0.2616017964071856,0.31192030230161455,0.39221556886227543
ellisma01,1435,5117,690,1343,257,25,105,550.0,82.0,438,801.0,75.0,59.0,39.0,0.26245847176079734,0.32739460222261424,0.3840140707445769
ellsbja01,1235,4846,749,1376,241,47,104,512.0,343.0,399,737.0,46.0,21.0,32.0,0.283945522080066,0.342100319368777,0.4174576970697482
elsteke01,940,2844,332,648,136,12,88,376.0,14.0,295,562.0,13.0,38.0,35.0,0.22784810126582278,0.2999686225290242,0.3769338959212377
elybo01,1343,5167,656,1333,149,68,24,657.0,165.0,257,292.0,11.0,149.0,0.0,0.25798335591252175,0.29457221711131554,0.32707567253725567
encared01,1960,7040,1099,1832,370,10,424,1261.0,61.0,903,1426.0,105.0,0.0,66.0,0.26022727272727275,0.3500123243776189,0.49630681818181815
encarju01,1259,4685,618,1264,242,46,156,667.0,127.0,288,853.0,54.0,27.0,41.0,0.2697972251867663,0.31689029202841357,0.4409818569903949
englecl01,836,2822,373,748,101,39,12,318.0,128.0,271,221.0,25.0,88.0,0.0,0.26506024096385544,0.33483001924310457,0.34124734231041814
engliwo01,1261,4746,801,1356,236,52,32,422.0,57.0,571,536.0,29.0,123.0,0.0,0.2857142857142857,0.3658810325476992,0.3775811209439528
ennisde01,1903,7254,985,2063,358,69,288,1284.0,45.0,597,719.0,31.0,20.0,38.0,0.2843948166528812,0.3397727272727273,0.4718775847808106
ensbemo01,731,2204,340,579,102,10,110,347.0,22.0,332,436.0,21.0,8.0,15.0,0.26270417422867515,0.36236391912908245,0.4677858439201452
epstemi01,907,2854,362,695,93,16,130,380.0,7.0,448,645.0,70.0,3.0,18.0,0.24351786965662228,0.3578171091445428,0.42396636299929924
erstada01,1654,6024,913,1697,316,33,124,699.0,179.0,475,939.0,37.0,36.0,43.0,0.2817065073041169,0.335765313877489,0.4068725099601594
esaskni01,810,2703,336,677,120,21,122,427.0,18.0,314,712.0,15.0,9.0,23.0,0.2504624491305956,0.3292962356792144,0.44580096189419166
escobal02,1437,5307,605,1367,224,54,41,442.0,174.0,231,776.0,46.0,85.0,33.0,0.25758432259280195,0.2926829268292683,0.343320143207085
escobed01,982,3359,426,862,189,32,110,446.0,20.0,245,712.0,21.0,13.0,33.0,0.25662399523667756,0.30836522689994533,0.4301875558201846
escobyu01,1434,5315,689,1501,258,12,90,519.0,34.0,509,686.0,55.0,51.0,27.0,0.2824082784571966,0.3496444293938368,0.3862652869238006
espinal01,942,2478,252,630,105,9,22,201.0,13.0,76,324.0,16.0,73.0,16.0,0.2542372881355932,0.2791956689868523,0.3305084745762712
espinda01,872,2910,367,644,139,12,98,316.0,64.0,242,943.0,78.0,20.0,17.0,0.22130584192439862,0.2968894364028334,0.3783505154639175
estalbo01,680,2196,279,620,106,33,44,308.0,13.0,350,246.0,8.0,15.0,0.0,0.28233151183970856,0.38292873923257637,0.4207650273224044
esterdu01,701,2837,387,741,120,34,6,210.0,55.0,70,141.0,20.0,0.0,0.0,0.261191399365527,0.2839084386744107,0.33380331335918223
estrajo01,612,2079,198,576,129,0,42,285.0,0.0,103,228.0,31.0,5.0,26.0,0.27705627705627706,0.31710585082626175,0.3997113997113997
etchean01,948,2618,245,615,101,17,49,309.0,13.0,246,529.0,31.0,20.0,19.0,0.23491214667685256,0.3061084420041181,0.3426279602750191
ethiean01,1455,4800,641,1367,303,34,162,687.0,29.0,519,938.0,58.0,2.0,44.0,0.28479166666666667,0.3586054233536248,0.4633333333333333
ettenni01,937,3320,426,921,167,25,89,526.0,22.0,480,199.0,12.0,28.0,0.0,0.27740963855421685,0.3706715634837356,0.42319277108433734
evansal01,704,2053,188,514,70,23,13,211.0,14.0,243,206.0,7.0,19.0,0.0,0.2503653190452996,0.33174120712114635,0.32586458840720894
evansda01,2687,8973,1344,2223,329,36,414,1354.0,98.0,1605,1410.0,35.0,34.0,90.0,0.2477432296890672,0.36092684294123145,0.4308480998551209
evansdw01,2606,8996,1470,2446,483,73,385,1384.0,78.0,1391,1697.0,53.0,52.0,77.0,0.27189862160960426,0.36987734144718076,0.4702089817696754
evansjo01,733,2043,306,529,71,31,3,210.0,67.0,212,152.0,3.0,104.0,0.0,0.258932941752325,0.32949512843224094,0.32843857072931965
evansst01,978,3359,478,963,175,67,32,466.0,86.0,359,353.0,111.0,64.0,0.0,0.2866924679964275,0.3742491512144163,0.4072640666865138
everead01,880,2758,334,668,135,15,40,283.0,67.0,174,455.0,37.0,80.0,21.0,0.2422044960116026,0.2939799331103679,0.345540246555475
evereca01,1405,4809,707,1304,258,26,202,792.0,107.0,442,1021.0,87.0,15.0,42.0,0.2711582449573716,0.34070631970260223,0.4616344354335621
everibi01,698,2842,535,902,85,43,11,341.0,186.0,212,205.0,15.0,55.0,0.0,0.31738212526389864,0.3678722710980776,0.3891625615763547
eversho01,1142,3801,556,1055,187,41,98,565.0,45.0,415,420.0,27.0,65.0,2.0,0.2775585372270455,0.3526501766784452,0.4256774533017627
eversjo01,1784,6137,919,1659,216,70,12,538.0,324.0,778,293.0,39.0,256.0,0.0,0.2703275215903536,0.35605406960023006,0.33420237901254685
ewingbu01,1315,5363,1129,1625,250,178,71,883.0,354.0,392,294.0,9.0,8.0,0.0,0.3030020510908074,0.3514920194309507,0.4557150848405743
fainfe01,1151,3930,595,1139,213,30,48,570.0,46.0,904,261.0,18.0,44.0,8.0,0.28982188295165395,0.42407407407407405,0.39592875318066156
fairlro01,2442,7184,931,1913,307,33,215,1044.0,35.0,1052,877.0,40.0,96.0,65.0,0.2662861915367483,0.3602685529313032,0.4079899777282851
falkbi01,1353,4652,655,1463,300,59,69,784.0,47.0,412,279.0,12.0,188.0,0.0,0.3144883920894239,0.37174940898345155,0.4488392089423904
farrasi01,943,3573,497,905,157,53,18,412.0,92.0,233,269.0,34.0,0.0,0.0,0.25328855303666387,0.30520833333333336,0.3420095158130423
farredu01,1565,5682,829,1572,211,123,52,916.0,150.0,480,369.0,50.0,51.0,0.0,0.27666314677930304,0.33837733419188665,0.38454769447377685
farreja02,884,3613,584,877,148,55,23,370.0,87.0,197,254.0,5.0,0.0,0.0,0.2427345696097426,0.28283093053735253,0.33324107389980623
farrejo02,541,2172,329,567,93,28,4,141.0,68.0,193,154.0,10.0,23.0,0.0,0.2610497237569061,0.32421052631578945,0.3351749539594843
feldemi01,899,2262,318,564,59,32,14,173.0,161.0,168,217.0,6.0,45.0,16.0,0.2493368700265252,0.300978792822186,0.3222811671087533
felixgu01,583,2046,256,561,91,25,12,230.0,28.0,189,194.0,17.0,47.0,0.0,0.27419354838709675,0.34058614564831263,0.36070381231671556
felixju01,585,2132,309,562,105,24,55,280.0,49.0,158,509.0,19.0,7.0,23.0,0.26360225140712945,0.31689536878216124,0.41275797373358347
felizpe01,1302,4254,487,1065,209,25,140,598.0,13.0,230,663.0,10.0,11.0,39.0,0.25035260930888575,0.2878888153540701,0.4099670897978373
felscha01,749,2812,385,825,135,64,38,446.0,88.0,207,251.0,24.0,86.0,0.0,0.2933854907539118,0.3470259612224778,0.4274537695590327
fennefr01,786,3042,609,781,102,82,34,408.0,175.0,378,242.0,31.0,0.0,0.0,0.2567389875082183,0.3448275862068966,0.3777120315581854
fergubo01,824,3467,544,920,102,30,1,357.0,16.0,128,136.0,0.0,0.0,0.0,0.26535910008653013,0.29151599443671766,0.3129506778194404
fergujo01,1013,3001,407,719,121,11,122,445.0,22.0,562,607.0,9.0,17.0,35.0,0.23958680439853383,0.35763792625450513,0.4091969343552149
fermife01,903,2767,294,718,86,11,4,207.0,27.0,166,147.0,24.0,96.0,19.0,0.2594868088182147,0.30510752688172044,0.30285507770148173
fernach01,856,2778,270,666,91,19,40,259.0,68.0,213,338.0,4.0,60.0,24.0,0.23974082073434125,0.29248095395826434,0.32937365010799136
fernato01,2158,7911,1057,2276,414,92,94,844.0,246.0,690,784.0,64.0,67.0,61.0,0.2877006699532297,0.34723813889525557,0.39893818733409175
ferreri01,1884,6028,687,1692,324,45,28,734.0,29.0,931,277.0,10.0,103.0,0.0,0.28069011280690115,0.3778160424738126,0.36330457863304577
ferriho01,1279,4797,472,1145,192,89,40,550.0,89.0,160,550.0,13.0,137.0,0.0,0.23869084844694602,0.26519114688128775,0.34083802376485306
fickro01,846,2373,287,613,116,12,69,324.0,6.0,235,386.0,22.0,4.0,24.0,0.258322798145807,0.3278070836473248,0.404551201011378
fieldce01,1470,5157,744,1313,200,7,319,1008.0,2.0,693,1316.0,43.0,0.0,46.0,0.25460539073104516,0.3450075770331706,0.4816753926701571
fieldpr01,1611,5821,862,1645,321,10,319,1028.0,18.0,847,1155.0,124.0,0.0,61.0,0.2825974918398901,0.38173062892164017,0.5055832331214568
figgich01,1282,4701,708,1298,188,58,35,403.0,341.0,540,832.0,10.0,69.0,40.0,0.2761114656456073,0.3492723492723493,0.3631142310146777
finlest01,2583,9397,1443,2548,449,124,304,1167.0,320.0,844,1299.0,53.0,91.0,75.0,0.2711503671384484,0.3322403317581252,0.44237522613600083
finnelo01,1270,4631,643,1329,203,85,31,494.0,39.0,329,186.0,10.0,63.0,0.0,0.28697905419995684,0.3356136820925553,0.38760526884042323
fiskca01,2499,8756,1276,2356,421,47,376,1330.0,128.0,849,1386.0,143.0,26.0,79.0,0.26907263590680675,0.34069400630914826,0.45671539515760623
fitzged01,807,2086,199,542,82,10,19,217.0,9.0,185,235.0,12.0,22.0,5.0,0.2598274209012464,0.32298951048951047,0.3360498561840844
fitzgmi02,848,2316,220,545,95,9,48,293.0,31.0,292,432.0,9.0,28.0,22.0,0.23531951640759932,0.32057597574838953,0.34628670120898103
flackma01,1411,5252,783,1461,212,72,35,391.0,200.0,474,253.0,32.0,147.0,0.0,0.27817974105102816,0.34161167071899967,0.36595582635186596
flagsir01,1218,4139,644,1202,262,50,40,450.0,71.0,467,288.0,53.0,132.0,0.0,0.29040831118627686,0.3696072118480361,0.4068615607634694
flahejo01,1047,3372,319,849,176,3,80,395.0,10.0,175,514.0,19.0,41.0,33.0,0.251779359430605,0.28980272297860515,0.3769276393831554
flannti01,972,2473,255,631,77,25,9,209.0,22.0,277,293.0,32.0,32.0,24.0,0.25515568135867367,0.33499643620812547,0.317428224828144
fletcar01,1533,5541,684,1534,238,77,32,675.0,160.0,203,355.0,141.0,154.0,0.0,0.27684533477711604,0.3191163976210705,0.3649160801299404
fletcda01,1245,3902,377,1048,214,8,124,583.0,2.0,255,399.0,49.0,13.0,51.0,0.2685802152742183,0.31759455015268967,0.4228600717580728
fletcel01,1415,4879,723,1323,228,58,79,616.0,32.0,851,495.0,42.0,54.0,0.0,0.27116212338593976,0.3839223839223839,0.3902439024390244
fletcsc01,1612,5258,688,1376,243,38,34,510.0,99.0,514,541.0,57.0,111.0,36.0,0.2616964625332826,0.3319693094629156,0.34176492963103844
flickel01,1483,5597,950,1752,268,164,48,756.0,330.0,597,567.0,99.0,121.0,0.0,0.3130248347328926,0.38900365485460037,0.445238520636055
flintsi01,760,2913,380,687,129,34,21,295.0,12.0,54,471.0,1.0,0.0,0.0,0.23583934088568487,0.25,0.3250944043940954
floodcu01,1759,6357,851,1861,271,44,85,636.0,88.0,444,609.0,52.0,72.0,33.0,0.29274815164385715,0.34228870171362186,0.38933459178857954
florewi01,725,2329,275,625,125,3,89,322.0,4.0,133,328.0,20.0,3.0,24.0,0.2683555173894375,0.31045490822027133,0.43924431086303134
flowety01,802,2456,267,582,111,5,86,301.0,2.0,227,852.0,75.0,4.0,14.0,0.23697068403908794,0.3189033189033189,0.3912866449511401
floydcl01,1621,5319,824,1479,340,23,233,865.0,148.0,601,1064.0,91.0,4.0,48.0,0.27805978567399886,0.35830995213731637,0.48204549727392365
flynndo01,1308,3853,288,918,115,39,7,284.0,20.0,151,320.0,1.0,60.0,20.0,0.23825590449000777,0.26583850931677017,0.29379704126654554
fogarji01,751,2880,508,709,110,55,20,320.0,325.0,351,327.0,33.0,0.0,0.0,0.24618055555555557,0.33486519607843135,0.3434027777777778
foleyto02,1108,2708,248,661,134,20,32,263.0,32.0,232,387.0,7.0,17.0,24.0,0.24409158050221566,0.30292830696735107,0.34379615952732645
foliti01,1696,6047,576,1515,241,20,25,501.0,81.0,265,399.0,35.0,169.0,57.0,0.25053745659004467,0.2834166146158651,0.30940962460724325
fondyde01,967,3502,437,1000,144,47,69,373.0,84.0,203,526.0,7.0,24.0,23.0,0.2855511136493432,0.32396251673360105,0.41262135922330095
fonsele01,937,3404,518,1075,203,50,31,485.0,64.0,186,199.0,23.0,111.0,0.0,0.31580493537015275,0.355383337946305,0.43213866039953
footeba01,687,2127,191,489,103,10,57,230.0,10.0,136,287.0,10.0,10.0,17.0,0.229901269393512,0.27729257641921395,0.36812411847672777
forceda01,1029,4250,653,1059,143,27,1,376.0,35.0,156,268.0,0.0,0.0,0.0,0.2491764705882353,0.27576032682705404,0.29623529411764704
fordda01,1153,4163,598,1123,214,38,121,566.0,61.0,303,722.0,47.0,31.0,38.0,0.2697573865001201,0.3236651285431773,0.4266154215709825
fordho01,1446,4833,484,1269,200,55,16,494.0,21.0,351,354.0,24.0,177.0,0.0,0.26256983240223464,0.315668202764977,0.3366439064763087
forsylo01,971,3120,389,762,150,13,71,307.0,42.0,343,757.0,47.0,5.0,24.0,0.24423076923076922,0.32597623089983024,0.36891025641025643
fossera01,924,2957,299,758,117,13,61,324.0,15.0,203,363.0,18.0,28.0,20.0,0.2563408860331417,0.3061288305190744,0.3665877578626987
fosteed02,1500,5652,732,1490,191,71,6,451.0,195.0,528,268.0,25.0,112.0,0.0,0.2636234961075725,0.3292506043513296,0.32572540693559804
fostege01,1977,7023,986,1925,307,47,348,1239.0,51.0,666,1419.0,52.0,3.0,68.0,0.274099387726043,0.3384556281213984,0.4798519151359818
fothebo01,1106,3269,453,1064,225,52,36,582.0,42.0,202,177.0,20.0,88.0,0.0,0.32548179871520344,0.3683758235462618,0.45916182318751914
fournja01,1530,5208,822,1631,252,113,136,859.0,145.0,587,408.0,89.0,149.0,0.0,0.3131720430107527,0.39208021753908906,0.483294930875576
foutzda01,1136,4537,784,1253,186,91,31,750.0,280.0,300,183.0,12.0,10.0,0.0,0.2761736830504739,0.3227469581356981,0.37778267577694513
fowlede01,1453,5020,814,1301,253,82,127,516.0,148.0,739,1320.0,51.0,43.0,28.0,0.25916334661354584,0.35817060637204523,0.4181274900398406
foxne01,2367,9232,1279,2663,355,112,35,790.0,76.0,719,216.0,142.0,208.0,48.0,0.2884532062391681,0.34750024652401146,0.36254332755632585
foxpe01,1461,5636,895,1678,314,75,65,694.0,158.0,392,471.0,33.0,107.0,0.0,0.2977288857345635,0.34697244679095857,0.4146557842441448
foxxji01,2317,8134,1751,2646,458,125,534,1922.0,87.0,1452,1311.0,13.0,71.0,0.0,0.3253012048192771,0.42827377851859566,0.6092943201376936
foyjo01,716,2484,355,615,102,16,58,291.0,99.0,390,405.0,18.0,21.0,24.0,0.24758454106280192,0.3508230452674897,0.3715780998389694
francje02,1481,5260,626,1373,281,27,160,698.0,54.0,284,1080.0,60.0,2.0,54.0,0.26102661596958177,0.3034641215977377,0.4159695817490494
francju01,2527,8677,1285,2586,407,54,173,1194.0,281.0,917,1341.0,38.0,19.0,80.0,0.29802927279013486,0.3646004942339374,0.4171948830240867
francma02,716,2561,302,645,126,4,110,381.0,4.0,189,427.0,11.0,0.0,21.0,0.25185474424053106,0.3037383177570093,0.4330339711050371
